Dates,RTY Index_Last,RTY Index_Open,RTY Index_High,RTY Index_Low,RTY Index_Volume
2014-07-11,1159.93,1160.12,1161.76,1155.2,228539984
2014-07-14,1165.619,1168,1169.55,1163.85,210737936
2014-07-15,1153.809,1165.54,1167.45,1148.73,239286240
2014-07-16,1151.547,1159.3,1159.96,1148.18,237107664
2014-07-17,1133.602,1146.96,1150.48,1131.42,269789056
2014-07-18,1151.612,1131.92,1152.02,1131.83,257392064
2014-07-21,1146.658,1146.39,1148.08,1140.05,214905088
2014-07-22,1156.155,1151.46,1160.24,1151.46,218495088
2014-07-23,1158.114,1157.44,1161.99,1155.76,231704512
2014-07-24,1156.26,1159.7,1163.66,1153.59,249647952
2014-07-25,1144.721,1149.78,1149.78,1141.84,235084368
2014-07-28,1139.502,1145.18,1145.18,1132.16,228181968
2014-07-29,1141.643,1141.65,1149.08,1140.32,245344320
2014-07-30,1146.569,1147.96,1150.61,1142.54,254617632
2014-07-31,1120.068,1137.26,1137.26,1120.06,336292864
2014-08-01,1114.857,1120.54,1123.94,1107.31,304972640
2014-08-04,1124.82,1118.46,1125.54,1108.27,279872928
2014-08-05,1121.563,1119.69,1129.42,1114.87,270368032
2014-08-06,1125.551,1116.08,1131.64,1114.29,240392560
2014-08-07,1119.759,1127.97,1131.41,1116.43,250768112
2014-08-08,1131.349,1119.88,1131.86,1118.49,250693872
2014-08-11,1141.926,1136.48,1148.89,1135.24,229022112
2014-08-12,1133.031,1138.63,1141.28,1129.11,222135952
2014-08-13,1141.779,1136.17,1143.23,1135.61,198918240
2014-08-14,1143.344,1142.13,1144.15,1140.82,204657024
2014-08-15,1141.648,1151.31,1151.61,1131.83,287619200
2014-08-18,1158.405,1149.4,1158.405,1149.4,231107392
2014-08-19,1162.467,1159.83,1164.06,1159.83,207577872
2014-08-20,1157.512,1158.75,1159.22,1152.77,200512000
2014-08-21,1160.029,1157.22,1160.97,1147.45,197315840
2014-08-22,1160.343,1159.38,1163.22,1154.96,192209568
2014-08-25,1165.221,1167.13,1170.69,1161.8,194416064
2014-08-26,1175.17,1166.19,1176.12,1166.19,221290352
2014-08-27,1172.714,1176.4,1177.07,1171.14,178983600
2014-08-28,1165.948,1168.26,1169.09,1164.11,174469328
2014-08-29,1174.352,1167.59,1174.82,1164.78,196031536
2014-09-01,1174.352,1167.59,1174.82,1164.78,196031536
2014-09-02,1179.473,1177.29,1181.37,1173.06,241307792
2014-09-03,1172.198,1183.29,1183.85,1170.84,264000352
2014-09-04,1167.214,1174.17,1180.68,1165.27,218049552
2014-09-05,1170.133,1164.34,1170.37,1160.02,210752752
2014-09-08,1172.314,1169.32,1174.22,1166.12,208086080
2014-09-09,1158.499,1170.94,1171.24,1157.85,241600640
2014-09-10,1164.987,1158.77,1165.11,1155.11,229975136
2014-09-11,1172.343,1159.496,1172.646,1158.604,234976608
2014-09-12,1160.607,1172.934,1172.953,1157.437,239607104
2014-09-15,1146.52,1159.977,1160.06,1144.413,242650176
2014-09-16,1150.971,1144.246,1152.864,1141.446,250435664
2014-09-17,1153.89,1151.963,1159.847,1149.934,231360352
2014-09-18,1159.274,1157.078,1160.295,1156.066,253520960
2014-09-19,1146.92,1161.655,1163.863,1143.468,739260544
2014-09-22,1129.362,1141.993,1141.993,1127.422,266033648
2014-09-23,1118.715,1126.514,1131.63,1118.715,280940640
2014-09-24,1128.31,1120.657,1129.585,1116.133,241835680
2014-09-25,1110.242,1126.103,1126.103,1107.508,262757040
2014-09-26,1119.331,1111.631,1119.729,1111.042,236981504
2014-09-29,1117.907,1110.433,1120.552,1107.805,242768448
2014-09-30,1101.676,1118.224,1118.704,1101.675,381568224
2014-10-01,1085.409,1101.078,1101.185,1082.996,329930304
2014-10-02,1096.379,1085.139,1099.462,1077.959,294080128
2014-10-03,1104.743,1105.117,1109.874,1101.513,246404064
2014-10-06,1094.646,1107.355,1108.001,1093.772,301572736
2014-10-07,1076.31,1089.3,1090.958,1076.31,333203328
2014-10-08,1097.123,1075.21,1097.703,1065.751,383528512
2014-10-09,1067.993,1095.754,1095.936,1067.832,320979872
2014-10-10,1053.324,1063.248,1074.247,1053.324,351875200
2014-10-13,1049.303,1054.267,1066.976,1046.14,345431648
2014-10-14,1061.6,1056.798,1075.266,1056.294,373373120
2014-10-15,1072.446,1051.496,1075.641,1040.472,429555616
2014-10-16,1085.846,1060.689,1091.266,1058.818,382203136
2014-10-17,1082.325,1085.846,1099.438,1079.231,375399808
2014-10-20,1094.966,1078.677,1094.966,1078.503,266137392
2014-10-21,1112.847,1099.885,1112.865,1099.885,253918736
2014-10-22,1096.872,1114.963,1117.179,1096.237,258145280
2014-10-23,1116.486,1105.451,1122.424,1105.451,300765504
2014-10-24,1118.824,1117.955,1119.13,1113.053,234346080
2014-10-27,1117.477,1113.564,1117.713,1104.049,233349312
2014-10-28,1149.452,1121.803,1149.455,1121.341,335792608
2014-10-29,1146.369,1149.458,1153.414,1138.318,300116000
2014-10-30,1155.77,1142.452,1159.155,1140.513,310366976
2014-10-31,1173.51,1169.168,1174.331,1166.657,421287776
2014-11-03,1170.202,1174.5,1178.404,1166.791,326935008
2014-11-04,1165.417,1166.728,1170.874,1160.89,296326784
2014-11-05,1167.07,1165.417,1172.034,1163.682,290790144
2014-11-06,1171.857,1166.017,1171.9,1163.542,284681600
2014-11-07,1173.319,1170.066,1173.397,1165.036,281639296
2014-11-10,1179.566,1173.851,1179.579,1172.613,295000704
2014-11-11,1179.958,1179.012,1180.8,1176.772,256063552
2014-11-12,1186.467,1175.331,1187.197,1174.851,265255568
2014-11-13,1175.415,1186.763,1188.671,1173.972,243199376
2014-11-14,1173.805,1175.46,1177.304,1171.973,250470880
2014-11-17,1164.234,1171.862,1175.179,1164.182,236961664
2014-11-18,1170.283,1165.155,1176.206,1165.155,228464528
2014-11-19,1157.687,1169.041,1169.084,1151.979,244923664
2014-11-20,1170.752,1153.532,1170.855,1153.207,225262112
2014-11-21,1172.416,1182.307,1184.504,1169.65,285107936
2014-11-24,1186.94,1174.828,1186.959,1174.828,233321456
2014-11-25,1186.331,1188.929,1191.765,1182.661,289023488
2014-11-26,1190.624,1186.332,1190.697,1185.37,197380464
2014-11-27,1190.624,1186.332,1190.697,1185.37,197380464
2014-11-28,1173.229,1190.581,1190.607,1172.444,201198240
2014-12-01,1154.052,1170.552,1170.552,1154.051,303632608
2014-12-02,1168.455,1156.267,1171.44,1156.259,310332992
2014-12-03,1179.008,1168.545,1181.886,1168.031,270119456
2014-12-04,1173.007,1177.775,1178.006,1169.231,269351456
2014-12-05,1182.431,1172.748,1184.494,1172.748,292680480
2014-12-08,1167.21,1179.957,1188.229,1165.959,279107488
2014-12-09,1188.057,1157.385,1188.075,1153.529,310495008
2014-12-10,1161.865,1183.9,1185.03,1161.855,293041504
2014-12-11,1166.957,1166.682,1180.995,1165.131,269147744
2014-12-12,1152.446,1156.692,1163.608,1152.445,286714176
2014-12-15,1140.295,1157.72,1160.526,1138.132,320115360
2014-12-16,1139.376,1136.869,1156.943,1134.51,326893056
2014-12-17,1174.831,1141.865,1174.841,1141.344,385811520
2014-12-18,1192.158,1185.944,1192.158,1180.608,309135360
2014-12-19,1195.941,1191.48,1198.974,1187.945,963276096
2014-12-22,1201.861,1196.009,1201.883,1193.574,255897904
2014-12-23,1202.438,1205.766,1207.171,1200.375,236044816
2014-12-24,1206.787,1203.786,1208.782,1202.548,122365056
2014-12-25,1206.787,1203.786,1208.782,1202.548,122365056
2014-12-26,1215.211,1210.881,1217.007,1210.881,158254800
2014-12-29,1219.109,1214.444,1220.813,1214.444,193981696
2014-12-30,1213.055,1215.93,1219.453,1212.337,192743936
2014-12-31,1204.696,1215.574,1221.442,1204.687,289255456
2015-01-01,1204.696,1215.574,1221.442,1204.687,289255456
2015-01-02,1198.8,1209.984,1212.796,1189.159,218402096
2015-01-05,1181.346,1192.362,1194.216,1177.457,252989504
2015-01-06,1161.311,1183.468,1183.907,1153.398,301134912
2015-01-07,1175.968,1169.302,1175.975,1164.954,273935264
2015-01-08,1196.121,1184.168,1196.134,1184.08,321652672
2015-01-09,1185.676,1196.014,1196.06,1183.089,243364272
2015-01-12,1180.093,1186.936,1187.63,1173.22,281260992
2015-01-13,1180.636,1187.515,1200.52,1168.411,336499744
2015-01-14,1177.06,1169.747,1177.984,1165.056,271588352
2015-01-15,1154.709,1179.723,1180.868,1154.638,313938080
2015-01-16,1176.655,1151.343,1177.194,1151.295,299875168
2015-01-19,1176.655,1151.343,1177.194,1151.295,299875168
2015-01-20,1170.254,1179.076,1179.143,1161.329,271348736
2015-01-21,1166.251,1167.521,1174.952,1162.312,250070384
2015-01-22,1190.371,1172.503,1190.372,1161.296,300708928
2015-01-23,1188.928,1190.261,1194.155,1185.504,243722976
2015-01-26,1200.74,1188.928,1200.741,1181.774,260653840
2015-01-27,1194.658,1200.74,1200.74,1186.163,224282160
2015-01-28,1175.115,1200.676,1201.236,1172.729,275304832
2015-01-29,1190.182,1177.154,1190.185,1170.135,270580512
2015-01-30,1165.392,1183.341,1186.035,1164.899,347052032
2015-02-02,1175.515,1168.578,1175.557,1153.791,285978304
2015-02-03,1196.988,1180.08,1197.386,1180.057,334312704
2015-02-04,1191.442,1191.562,1198.948,1189.336,301120320
2015-02-05,1208.707,1195.504,1209.898,1195.411,279004512
2015-02-06,1205.464,1209.737,1214.714,1202.163,295444832
2015-02-09,1195.826,1202.263,1208.282,1195.382,259936016
2015-02-10,1203.179,1202.611,1205.119,1190.275,260509760
2015-02-11,1201.555,1201.252,1204.436,1195.28,239603824
2015-02-12,1216.266,1207.597,1216.266,1206.753,246159328
2015-02-13,1223.131,1218.047,1223.741,1214.93,243107920
2015-02-16,1223.131,1218.047,1223.741,1214.93,243107920
2015-02-17,1225.014,1223.101,1227.178,1221.038,237852736
2015-02-18,1227.955,1222.562,1227.977,1219.844,252214816
2015-02-19,1227.911,1225.089,1230.504,1222.849,226449376
2015-02-20,1231.789,1228.12,1231.919,1218.287,259814864
2015-02-23,1231.831,1230.219,1231.841,1222.637,251501984
2015-02-24,1233.976,1232.235,1236.205,1230.072,237424032
2015-02-25,1235.101,1233.235,1236.875,1230.954,232862160
2015-02-26,1239.114,1234.673,1239.22,1231.699,250816144
2015-02-27,1233.368,1238.137,1239.666,1233.258,299452544
2015-03-02,1242.619,1233.391,1243.33,1232.669,268424544
2015-03-03,1234.763,1238.791,1238.939,1230.744,335423392
2015-03-04,1230.73,1232.147,1232.618,1224.626,241109904
2015-03-05,1234.313,1232.893,1236.051,1228.85,243025184
2015-03-06,1217.515,1227.88,1231.087,1216.22,264773616
2015-03-09,1223.587,1220.478,1225.831,1218.761,236084144
2015-03-10,1208.474,1213.933,1213.943,1206.322,251592096
2015-03-11,1215.778,1209.993,1216.502,1206.114,265036368
2015-03-12,1236.641,1221.461,1236.683,1221.261,272831712
2015-03-13,1232.138,1235.587,1236.783,1220.012,262420496
2015-03-16,1239.777,1237.075,1241.114,1235.697,233140992
2015-03-17,1242.226,1235.896,1243.334,1234.662,249315744
2015-03-18,1252.141,1239.838,1255.683,1235.493,254473584
2015-03-19,1254.862,1249.255,1254.886,1248.478,210057760
2015-03-20,1266.373,1259.714,1267.219,1259.714,796015744
2015-03-23,1264.713,1264.175,1268.162,1262.948,229820448
2015-03-24,1263.463,1264.06,1268.08,1262.405,217874816
2015-03-25,1233.855,1265.578,1265.852,1233.55,274400512
2015-03-26,1231.99,1228.797,1237.364,1225.469,246184496
2015-03-27,1240.409,1231.674,1240.762,1229.377,245320576
2015-03-30,1257.802,1246.691,1258.241,1246.691,221374128
2015-03-31,1252.772,1252.639,1255.297,1248.91,298896768
2015-04-01,1251.708,1250.991,1251.89,1239.6,262732192
2015-04-02,1255.657,1252.183,1259.975,1251.834,213518624
2015-04-03,1255.657,1252.183,1259.975,1251.834,213518624
2015-04-06,1260.542,1250.24,1262.755,1249.353,227892496
2015-04-07,1253.358,1260.299,1263.234,1253.287,212092608
2015-04-08,1262.708,1254.395,1264.128,1254.356,237755856
2015-04-09,1259.108,1262.541,1265.777,1248.169,199829712
2015-04-10,1264.775,1263.731,1266.004,1262.318,185699040
2015-04-13,1265.589,1265.494,1271.743,1265.051,184106656
2015-04-14,1265.354,1266.679,1267.965,1258.534,196611008
2015-04-15,1275.35,1269.65,1278.63,1268.824,245841184
2015-04-16,1272.898,1273.479,1275.278,1271.11,210029984
2015-04-17,1251.858,1264.222,1264.222,1248.228,261136096
2015-04-20,1264.918,1257.61,1266.983,1255.748,209546400
2015-04-21,1264.151,1269.324,1270.079,1263.594,195239152
2015-04-22,1265.482,1265.009,1266.565,1255.044,201987360
2015-04-23,1271.535,1263.656,1273.247,1262.412,200726432
2015-04-24,1267.535,1272.804,1273.08,1266.219,215750320
2015-04-27,1252.7,1269.865,1275.84,1250.448,259592544
2015-04-28,1259.357,1252.891,1260.686,1242.568,253799632
2015-04-29,1246.955,1254.496,1255.814,1245.471,259921200
2015-04-30,1220.125,1241.4,1242.767,1216.1,399471968
2015-05-01,1228.105,1223.055,1229.474,1218.591,291143552
2015-05-04,1233.217,1230.3,1240.628,1230.095,249162832
2015-05-05,1215.417,1231.774,1234.037,1211.78,295674240
2015-05-06,1219.358,1221.531,1222.903,1211.126,293513280
2015-05-07,1225.542,1218.954,1228.819,1215.425,260592448
2015-05-08,1234.928,1234.821,1239.38,1232.594,260190624
2015-05-11,1235.832,1234.588,1243.564,1234.505,235396560
2015-05-12,1233.129,1230.575,1236.144,1218.374,241758944
2015-05-13,1232.275,1235.739,1237.885,1228.485,214913424
2015-05-14,1245.106,1236.813,1245.115,1232.527,215488656
2015-05-15,1243.948,1245.419,1245.896,1238.993,238535408
2015-05-18,1257.524,1242.082,1257.998,1240.844,229303344
2015-05-19,1255.658,1257.862,1258.579,1251.82,234120560
2015-05-20,1257.737,1257.325,1260.83,1252.359,215691648
2015-05-21,1256.737,1257.495,1261.022,1252.987,196812592
2015-05-22,1252.224,1255.495,1258.731,1248.37,192645136
2015-05-25,1252.224,1255.495,1258.731,1248.37,192645136
2015-05-26,1238.756,1248.113,1248.113,1233.719,237614768
2015-05-27,1254.357,1241.011,1255.054,1237.606,222550928
2015-05-28,1253.098,1251.779,1253.203,1246.073,220373280
2015-05-29,1246.532,1251.583,1252.639,1241.149,321248032
2015-06-01,1249.617,1252.024,1254.557,1238.654,245779504
2015-06-02,1251.797,1245.593,1258.461,1243.301,245569808
2015-06-03,1264.582,1254.982,1264.944,1252.786,229854656
2015-06-04,1251.286,1258.538,1261.206,1248.434,211171888
2015-06-05,1261.007,1250.398,1261.073,1242.742,222980336
2015-06-08,1253.7,1259.667,1261.184,1252.727,211432128
2015-06-09,1249.658,1253.501,1254.439,1242.364,224024528
2015-06-10,1266.927,1254.473,1269.77,1254.473,279237920
2015-06-11,1268.92,1268.675,1270.79,1266.055,236296880
2015-06-12,1265.022,1265.556,1266.779,1262.224,199918960
2015-06-15,1261.038,1259.377,1262.86,1247.516,251355024
2015-06-16,1269.53,1259.019,1271.465,1258.932,211422848
2015-06-17,1268.332,1273.363,1274.401,1266.627,217908064
2015-06-18,1284.676,1271.951,1287.064,1271.951,281385664
2015-06-19,1284.661,1285.466,1286.582,1281.664,762213056
2015-06-22,1292.392,1290.563,1293.314,1288.494,247002880
2015-06-23,1295.799,1294.374,1295.996,1289.592,228122448
2015-06-24,1283.917,1293.812,1295.026,1283.201,235630624
2015-06-25,1283.281,1286.967,1287.461,1278.574,256043488
2015-06-26,1279.794,1285.232,1287.096,1274.029,1180913408
2015-06-29,1246.754,1269.355,1273.952,1246.598,312104896
2015-06-30,1253.947,1255.511,1256.87,1248.813,373669760
2015-07-01,1256.397,1262.119,1264.627,1250.654,302428928
2015-07-02,1248.259,1259.026,1259.254,1244.63,233911568
2015-07-03,1248.259,1259.026,1259.254,1244.63,233911568
2015-07-06,1246.959,1239.228,1253.204,1236.593,295529120
2015-07-07,1248.052,1247.782,1248.959,1225.981,296748608
2015-07-08,1228.965,1239.083,1241.346,1226.515,224135632
2015-07-09,1234.154,1240.158,1243.957,1232.808,271366208
2015-07-10,1252.021,1244.999,1252.868,1244.224,225418224
2015-07-13,1265.347,1258.789,1266.098,1258.789,223560112
2015-07-14,1273.328,1265.296,1274.106,1264.871,219450848
2015-07-15,1264.521,1273.799,1273.799,1263.014,220345856
2015-07-16,1272.832,1271.099,1275.899,1269.662,218529712
2015-07-17,1267.092,1273.667,1273.667,1263.874,250191456
2015-07-20,1260.225,1268.82,1268.892,1258.302,242661072
2015-07-21,1254.574,1259.749,1265.438,1252.094,231397376
2015-07-22,1258.35,1249.371,1259.76,1248.632,252063632
2015-07-23,1244.971,1260.661,1262.566,1243.691,257977552
2015-07-24,1225.992,1242.39,1243.578,1225.431,281047328
2015-07-27,1214.614,1219.214,1220.732,1212.334,241819008
2015-07-28,1224.599,1219.473,1226.407,1205.186,288352768
