Dates,SPX Index_Last,SPX Index_Open,SPX Index_High,SPX Index_Low,SPX Index_Volume
2014-07-02,1974.62,1973.06,1976.67,1972.58,398543776
2014-07-03,1985.44,1975.88,1985.59,1975.88,372778080
2014-07-04,1985.44,1975.88,1985.59,1975.88,372778080
2014-07-07,1977.65,1984.22,1984.22,1974.88,411961184
2014-07-08,1963.71,1976.39,1976.39,1959.46,500784960
2014-07-09,1972.83,1965.1,1974.15,1965.1,424467520
2014-07-10,1964.68,1966.67,1969.84,1952.86,431707552
2014-07-11,1967.57,1965.76,1968.67,1959.63,389943168
2014-07-14,1977.1,1969.86,1979.85,1969.86,413153408
2014-07-15,1973.28,1977.36,1982.52,1965.34,574597440
2014-07-16,1981.57,1976.35,1983.94,1975.67,563271424
2014-07-17,1958.12,1979.75,1981.8,1955.59,570555776
2014-07-18,1978.22,1961.54,1979.91,1960.82,598989888
2014-07-21,1973.63,1976.93,1976.93,1965.77,412421888
2014-07-22,1983.53,1975.65,1986.24,1975.65,442676576
2014-07-23,1987.01,1985.32,1989.23,1982.44,500128448
2014-07-24,1987.98,1988.07,1991.39,1985.79,508563520
2014-07-25,1978.34,1984.6,1984.6,1974.37,429045440
2014-07-28,1978.91,1978.25,1981.52,1967.31,446608288
2014-07-29,1969.95,1980.03,1984.85,1969.95,501819168
2014-07-30,1970.07,1973.21,1978.9,1962.42,501324096
2014-07-31,1930.67,1965.14,1965.14,1930.67,636984128
2014-08-01,1925.15,1929.8,1937.35,1916.37,530081184
2014-08-04,1938.99,1926.62,1942.92,1921.2,478743840
2014-08-05,1920.21,1936.34,1936.34,1913.77,514760256
2014-08-06,1920.24,1917.29,1927.91,1911.45,497211520
2014-08-07,1909.57,1923.03,1928.89,1904.78,482464896
2014-08-08,1931.59,1910.35,1932.38,1909.01,464022784
2014-08-11,1936.92,1933.43,1944.9,1933.43,406222624
2014-08-12,1933.75,1935.73,1939.65,1928.29,361088448
2014-08-13,1946.72,1935.6,1948.41,1935.6,381970080
2014-08-14,1955.18,1947.41,1955.23,1947.41,329704736
2014-08-15,1955.06,1958.87,1964.04,1941.5,608697920
2014-08-18,1971.74,1958.36,1971.99,1958.36,437281792
2014-08-19,1981.6,1972.73,1982.57,1972.73,406385920
2014-08-20,1986.51,1980.46,1988.57,1977.68,387730624
2014-08-21,1992.37,1986.82,1994.76,1986.82,404517728
2014-08-22,1988.4,1992.6,1993.54,1984.76,388759008
2014-08-25,1997.92,1991.74,2001.95,1991.74,347701248
2014-08-26,2000.02,1998.59,2005.04,1998.59,321244960
2014-08-27,2000.12,2000.54,2002.14,1996.2,360861728
2014-08-28,1996.74,1997.42,1998.55,1990.52,327403168
2014-08-29,2003.37,1998.45,2003.38,1994.65,434091648
2014-09-01,2003.37,1998.45,2003.38,1994.65,434091648
2014-09-02,2002.28,2004.07,2006.12,1994.85,414849152
2014-09-03,2000.72,2003.57,2009.28,1998.14,408860448
2014-09-04,1997.65,2001.67,2011.17,1992.54,437703744
2014-09-05,2007.71,1998,2007.71,1990.1,470374464
2014-09-08,2001.54,2007.17,2007.17,1995.6,472663296
2014-09-09,1988.44,2000.73,2001.01,1984.61,492285056
2014-09-10,1995.69,1988.41,1996.66,1982.99,450704896
2014-09-11,1997.45,1992.85,1997.65,1985.93,420061568
2014-09-12,1985.54,1996.74,1996.74,1980.26,553889152
2014-09-15,1984.13,1986.04,1987.18,1978.48,487894016
2014-09-16,1998.98,1981.93,2002.28,1979.06,490373120
2014-09-17,2001.57,1999.3,2010.74,1993.29,508634112
2014-09-18,2011.36,2003.07,2012.34,2003.07,549523328
2014-09-19,2010.4,2012.74,2019.26,2006.59,1578831488
2014-09-22,1994.29,2009.08,2009.08,1991.01,561021440
2014-09-23,1982.77,1992.78,1995.41,1982.77,535353824
2014-09-24,1998.3,1983.34,1999.79,1978.63,523858304
2014-09-25,1965.99,1997.32,1997.32,1965.99,554326976
2014-09-26,1982.85,1966.22,1986.37,1966.22,482800576
2014-09-29,1977.8,1978.96,1981.28,1964.04,448843840
2014-09-30,1972.29,1978.21,1985.17,1968.96,613410880
2014-10-01,1946.16,1971.44,1971.44,1941.72,612042368
2014-10-02,1946.17,1945.83,1952.32,1926.03,530950208
2014-10-03,1967.9,1948.12,1971.19,1948.12,573337856
2014-10-06,1964.82,1970.01,1977.84,1958.43,451497760
2014-10-07,1935.1,1962.36,1962.36,1934.87,535635072
2014-10-08,1968.89,1935.55,1970.36,1925.25,630988928
2014-10-09,1928.21,1967.68,1967.68,1927.56,629544960
2014-10-10,1906.13,1925.63,1936.98,1906.05,784976384
2014-10-13,1874.74,1905.65,1912.09,1874.14,700280192
2014-10-14,1877.7,1877.11,1898.71,1871.79,717277824
2014-10-15,1862.49,1874.18,1874.18,1820.66,957773440
2014-10-16,1862.76,1855.95,1876.01,1835.02,815644928
2014-10-17,1886.76,1864.91,1898.16,1864.91,821580032
2014-10-20,1904.01,1885.62,1905.03,1882.3,546459648
2014-10-21,1941.28,1909.38,1942.45,1909.38,619562176
2014-10-22,1927.11,1941.29,1949.31,1926.83,655120704
2014-10-23,1950.82,1931.02,1961.95,1931.02,582502784
2014-10-24,1964.58,1951.59,1965.27,1946.27,522245824
2014-10-27,1961.63,1962.97,1964.64,1951.37,491705632
2014-10-28,1985.05,1964.14,1985.05,1964.14,548310080
2014-10-29,1982.3,1983.29,1991.4,1969.04,569952512
2014-10-30,1994.65,1979.49,1999.4,1974.75,524165472
2014-10-31,2018.05,2001.2,2018.19,2001.2,712729024
2014-11-03,2017.81,2018.21,2024.46,2013.68,508736448
2014-11-04,2012.1,2015.81,2015.98,2001.01,543311552
2014-11-05,2023.57,2015.29,2023.77,2014.42,536628928
2014-11-06,2031.21,2023.33,2031.61,2015.86,515367744
2014-11-07,2031.92,2032.36,2034.26,2025.07,525751680
2014-11-10,2038.26,2032.01,2038.7,2030.17,478569504
2014-11-11,2039.68,2038.2,2041.28,2035.28,404411296
2014-11-12,2038.25,2037.75,2040.33,2031.95,485259584
2014-11-13,2039.33,2039.21,2046.18,2030.44,499429664
2014-11-14,2039.82,2039.74,2042.22,2035.2,470705056
2014-11-17,2041.32,2038.29,2043.07,2034.46,495556288
2014-11-18,2051.8,2041.48,2056.08,2041.48,485794304
2014-11-19,2048.72,2051.16,2052.14,2040.37,478726752
2014-11-20,2052.75,2045.87,2053.84,2040.49,467789184
2014-11-21,2063.5,2057.46,2071.46,2056.75,741511872
2014-11-24,2069.41,2065.07,2070.17,2065.07,493393984
2014-11-25,2067.03,2070.15,2074.21,2064.75,597605120
2014-11-26,2072.83,2067.36,2073.29,2066.62,517876352
2014-11-27,2072.83,2067.36,2073.29,2066.62,517876352
2014-11-28,2067.56,2074.78,2075.76,2065.06,416521408
2014-12-01,2053.44,2065.78,2065.78,2049.57,564631744
2014-12-02,2066.55,2053.77,2068.77,2053.77,510403936
2014-12-03,2074.33,2067.45,2076.28,2066.65,546661120
2014-12-04,2071.92,2073.64,2077.34,2062.34,505428768
2014-12-05,2075.37,2072.78,2079.47,2070.81,504616736
2014-12-08,2060.31,2074.84,2075.78,2054.27,561256448
2014-12-09,2059.82,2056.55,2060.6,2034.17,545168576
2014-12-10,2026.14,2058.86,2058.86,2024.26,631221120
2014-12-11,2035.33,2027.92,2055.53,2027.92,544616384
2014-12-12,2002.33,2030.36,2032.25,2002.33,671126400
2014-12-15,1989.63,2005.03,2018.69,1982.26,683460608
2014-12-16,1972.74,1986.71,2016.89,1972.56,706264960
2014-12-17,2012.89,1973.77,2016.75,1973.77,671782208
2014-12-18,2061.23,2018.98,2061.23,2018.98,677713024
2014-12-19,2070.65,2061.04,2077.85,2061.03,1646902272
2014-12-22,2078.54,2069.28,2078.76,2069.28,571130624
2014-12-23,2082.17,2081.48,2086.73,2079.77,483428768
2014-12-24,2081.88,2083.25,2087.56,2081.86,229198464
2014-12-25,2081.88,2083.25,2087.56,2081.86,229198464
2014-12-26,2088.77,2084.3,2092.7,2084.3,290110912
2014-12-29,2090.57,2087.63,2093.55,2085.75,336886208
2014-12-30,2080.35,2088.49,2088.49,2079.53,315475424
2014-12-31,2058.9,2082.11,2085.58,2057.94,422132544
2015-01-01,2058.9,2082.11,2085.58,2057.94,422132544
2015-01-02,2058.2,2058.9,2072.36,2046.04,435587744
2015-01-05,2020.58,2054.44,2054.44,2017.34,621869504
2015-01-06,2002.61,2022.15,2030.25,1992.44,640380544
2015-01-07,2025.9,2005.55,2029.61,2005.55,546558976
2015-01-08,2062.14,2030.61,2064.08,2030.61,614787008
2015-01-09,2044.81,2063.45,2064.43,2038.33,508986976
2015-01-12,2028.26,2046.13,2049.3,2022.58,543538944
2015-01-13,2023.03,2031.58,2056.93,2008.25,624200640
2015-01-14,2011.27,2018.4,2018.4,1988.44,684866624
2015-01-15,1992.67,2013.75,2021.35,1991.47,621963008
2015-01-16,2019.42,1992.25,2020.46,1988.12,742480704
2015-01-19,2019.42,1992.25,2020.46,1988.12,742480704
2015-01-20,2022.55,2020.76,2028.94,2004.49,616621888
2015-01-21,2032.12,2020.19,2038.29,2012.04,552155584
2015-01-22,2063.15,2034.3,2064.62,2026.38,653642048
2015-01-23,2051.82,2062.98,2062.98,2050.54,546891008
2015-01-26,2057.09,2050.42,2057.62,2040.97,539970176
2015-01-27,2029.55,2047.86,2047.86,2019.91,602696576
2015-01-28,2002.16,2032.34,2042.49,2001.49,717223424
2015-01-29,2021.25,2002.45,2024.64,1989.18,681082880
2015-01-30,1994.99,2019.35,2023.32,1993.38,919574656
2015-02-02,2020.85,1996.67,2021.66,1980.9,652420544
2015-02-03,2050.03,2022.71,2050.3,2022.71,669646400
2015-02-04,2041.51,2048.86,2054.74,2036.72,650883136
2015-02-05,2062.52,2043.45,2063.55,2043.45,546894528
2015-02-06,2055.47,2062.28,2072.4,2049.97,603001728
2015-02-09,2046.74,2053.47,2056.16,2041.88,513780480
2015-02-10,2068.59,2049.38,2070.86,2048.62,546738112
2015-02-11,2068.53,2068.55,2073.48,2057.99,511007616
2015-02-12,2088.48,2069.98,2088.53,2069.98,577589568
2015-02-13,2096.99,2088.78,2097.03,2086.7,510418560
2015-02-16,2096.99,2088.78,2097.03,2086.7,510418560
2015-02-17,2100.34,2096.47,2101.3,2089.8,565219584
2015-02-18,2099.68,2099.16,2100.23,2092.15,466127968
2015-02-19,2097.45,2099.25,2102.13,2090.79,471760544
2015-02-20,2110.3,2097.65,2110.61,2085.44,630178304
2015-02-23,2109.66,2109.83,2110.05,2103,503653216
2015-02-24,2115.48,2109.1,2117.94,2105.87,507302944
2015-02-25,2113.86,2115.3,2119.59,2109.89,492795808
2015-02-26,2110.74,2113.91,2113.91,2103.76,511278208
2015-02-27,2104.5,2110.88,2112.74,2103.75,603843456
2015-03-02,2117.39,2105.23,2117.52,2104.5,524842816
2015-03-03,2107.78,2115.76,2115.76,2098.26,505059072
2015-03-04,2098.53,2107.72,2107.72,2087.62,510419040
2015-03-05,2101.04,2098.54,2104.25,2095.22,488319360
2015-03-06,2071.26,2100.91,2100.91,2067.27,663313984
2015-03-09,2079.43,2072.25,2083.49,2072.21,500131872
2015-03-10,2044.16,2076.14,2076.14,2044.16,625562688
2015-03-11,2040.24,2044.69,2050.08,2039.69,547776128
2015-03-12,2065.95,2041.1,2066.41,2041.1,547397376
2015-03-13,2053.4,2064.56,2064.56,2041.17,559884480
2015-03-16,2081.19,2055.35,2081.41,2055.35,549107968
2015-03-17,2074.28,2080.59,2080.59,2065.08,482915200
2015-03-18,2099.5,2072.84,2106.85,2061.23,642799488
2015-03-19,2089.27,2098.69,2098.69,2085.56,538912768
2015-03-20,2108.1,2090.32,2113.92,2090.32,1569085440
2015-03-23,2104.42,2107.99,2114.86,2104.42,505802624
2015-03-24,2091.5,2103.94,2107.63,2091.5,518017184
2015-03-25,2061.05,2093.1,2097.43,2061.05,591249664
2015-03-26,2056.15,2059.94,2067.15,2045.5,629338432
2015-03-27,2061.02,2055.78,2062.83,2052.96,554212096
2015-03-30,2086.24,2064.11,2088.97,2064.11,499786176
2015-03-31,2067.89,2084.05,2084.05,2067.04,671221952
2015-04-01,2059.69,2067.63,2067.63,2048.38,577114176
2015-04-02,2066.96,2060.03,2072.17,2057.32,492594688
2015-04-03,2066.96,2060.03,2072.17,2057.32,492594688
2015-04-06,2080.62,2064.87,2086.99,2056.52,610287936
2015-04-07,2076.33,2080.79,2089.81,2076.1,444401344
2015-04-08,2081.9,2076.94,2086.69,2073.3,500216192
2015-04-09,2091.18,2081.29,2093.31,2074.29,483774336
2015-04-10,2102.06,2091.51,2102.61,2091.51,473559040
2015-04-13,2092.43,2102.03,2107.65,2092.33,495736640
2015-04-14,2095.84,2092.28,2098.62,2083.24,459195808
2015-04-15,2106.63,2097.82,2111.91,2097.82,573306624
2015-04-16,2104.99,2105.96,2111.3,2100.02,504965120
2015-04-17,2081.18,2102.58,2102.58,2072.37,671368960
2015-04-20,2100.4,2084.11,2103.94,2084.11,489427808
2015-04-21,2097.29,2102.82,2109.64,2094.38,499610688
2015-04-22,2107.96,2098.27,2109.98,2091.05,532741408
2015-04-23,2112.93,2107.21,2120.49,2103.19,579433600
2015-04-24,2117.69,2112.8,2120.92,2112.8,563442048
2015-04-27,2108.92,2119.29,2125.92,2107.04,601573312
2015-04-28,2114.76,2108.35,2116.09,2094.89,555166400
2015-04-29,2106.85,2112.49,2113.65,2097.41,560514752
2015-04-30,2085.51,2105.52,2105.52,2077.59,696789504
2015-05-01,2108.29,2087.38,2108.41,2087.38,517351488
2015-05-04,2114.49,2110.23,2120.95,2110.23,468420992
2015-05-05,2089.46,2112.63,2115.24,2088.46,546268352
2015-05-06,2080.15,2091.26,2098.42,2067.93,563782528
2015-05-07,2088,2079.96,2092.9,2074.99,545155584
2015-05-08,2116.1,2092.13,2117.66,2092.13,536169248
2015-05-11,2105.33,2115.56,2117.69,2104.58,475660096
2015-05-12,2099.12,2102.87,2105.06,2085.57,479504928
2015-05-13,2098.48,2099.62,2110.19,2096.04,482084640
2015-05-14,2121.1,2100.43,2121.45,2100.43,486270432
2015-05-15,2122.73,2122.07,2123.89,2116.79,615096320
2015-05-18,2129.2,2121.3,2131.78,2120.01,452532480
2015-05-19,2127.83,2129.45,2133.02,2124.5,526865184
2015-05-20,2125.85,2127.79,2134.72,2122.59,519596768
2015-05-21,2130.82,2125.55,2134.28,2122.95,490181856
2015-05-22,2126.06,2130.36,2132.15,2126.06,431185120
2015-05-25,2126.06,2130.36,2132.15,2126.06,431185120
2015-05-26,2104.2,2125.34,2125.34,2099.18,565730880
2015-05-27,2123.48,2105.13,2126.22,2105.13,521363168
2015-05-28,2120.79,2122.27,2122.27,2112.86,441847488
2015-05-29,2107.39,2120.66,2120.66,2104.89,768062208
2015-06-01,2111.73,2108.64,2119.15,2102.54,496321824
2015-06-02,2109.6,2110.41,2117.59,2099.14,477625184
2015-06-03,2114.07,2110.64,2121.92,2109.61,474052832
2015-06-04,2095.84,2112.35,2112.89,2093.23,529531520
2015-06-05,2092.83,2095.09,2100.99,2085.67,567359104
2015-06-08,2079.28,2092.34,2093.01,2079.11,494053920
2015-06-09,2080.15,2079.07,2085.62,2072.14,498462304
2015-06-10,2105.2,2081.12,2108.5,2081.12,513278144
2015-06-11,2108.86,2106.24,2115.02,2106.24,548636544
2015-06-12,2094.11,2107.43,2107.43,2091.33,456747968
2015-06-15,2084.43,2091.34,2091.34,2072.49,512029184
2015-06-16,2096.29,2084.26,2097.4,2082.1,423381152
2015-06-17,2100.44,2097.4,2106.79,2088.86,489365184
2015-06-18,2121.24,2101.58,2126.65,2101.58,552029248
2015-06-19,2109.99,2121.06,2121.64,2109.45,1262677632
2015-06-22,2122.85,2112.5,2129.87,2112.5,472835104
2015-06-23,2124.2,2123.16,2128.03,2119.89,458723552
2015-06-24,2108.58,2123.65,2125.1,2108.58,542556416
2015-06-25,2102.31,2109.96,2116.04,2101.78,503689792
2015-06-26,2101.49,2102.62,2108.92,2095.38,939093568
2015-06-29,2057.64,2098.63,2098.63,2056.64,596336896
2015-06-30,2063.11,2061.19,2074.28,2056.32,726352256
2015-07-01,2077.42,2067,2082.78,2067,536482208
2015-07-02,2076.78,2078.03,2085.06,2071.02,489734016
2015-07-03,2076.78,2078.03,2085.06,2071.02,489734016
2015-07-06,2068.76,2073.95,2078.61,2058.4,594511232
2015-07-07,2081.34,2069.52,2083.74,2044.02,639140352
2015-07-08,2046.68,2077.66,2077.66,2044.66,388666336
2015-07-09,2051.31,2049.73,2074.28,2049.73,566892224
2015-07-10,2076.62,2052.74,2081.31,2052.74,495269056
2015-07-13,2099.6,2080.03,2100.67,2080.03,509909472
2015-07-14,2108.95,2099.72,2111.98,2098.18,508384000
2015-07-15,2107.4,2109.01,2114.14,2102.49,547400512
2015-07-16,2124.29,2110.55,2124.42,2110.55,538689792
2015-07-17,2126.64,2126.8,2128.91,2119.88,636935424
2015-07-20,2128.28,2126.85,2132.82,2123.65,509967424
2015-07-21,2119.21,2127.55,2128.49,2115.4,566156224
2015-07-22,2114.15,2118.21,2118.51,2110,619434368
2015-07-23,2102.15,2114.16,2116.87,2098.63,593052480
2015-07-24,2079.65,2102.24,2106.01,2077.09,629186496
2015-07-27,2067.64,2078.19,2078.19,2063.52,667212992
2015-07-28,2093.25,2070.75,2095.6,2069.09,620626560
2015-07-29,2108.57,2094.7,2110.6,2094.08,579763776
2015-07-30,2108.63,2106.78,2110.48,2094.97,513199040
2015-07-31,2103.84,2111.6,2114.24,2102.07,651341056
2015-08-03,2098.04,2104.49,2105.7,2087.31,554008960
2015-08-04,2093.32,2097.68,2102.51,2088.6,552836992
2015-08-05,2099.84,2095.27,2112.66,2095.27,586582464
2015-08-06,2083.56,2100.75,2103.32,2075.53,621613696
2015-08-07,2077.57,2082.61,2082.61,2067.91,538228032
2015-08-10,2104.18,2080.98,2105.35,2080.98,545988160
2015-08-11,2084.07,2102.66,2102.66,2076.49,572683712
2015-08-12,2086.05,2081.1,2089.06,2052.09,654851200
2015-08-13,2083.39,2086.19,2092.93,2078.26,524653856
2015-08-14,2091.54,2083.15,2092.45,2080.61,458014432
2015-08-17,2102.44,2089.7,2102.87,2079.3,432682560
2015-08-18,2096.92,2101.99,2103.47,2094.14,453743648
2015-08-19,2079.61,2095.69,2096.17,2070.53,578300480
2015-08-20,2035.73,2076.61,2076.61,2035.73,686628352
2015-08-21,1970.89,2034.08,2034.08,1970.89,1077363072
2015-08-24,1893.21,1965.15,1965.15,1867.01,1350121472
2015-08-25,1867.61,1898.08,1948.04,1867.08,1063062848
2015-08-26,1940.51,1872.75,1943.09,1872.75,1047032768
2015-08-27,1987.66,1942.77,1989.6,1942.77,937936192
2015-08-28,1988.87,1986.06,1993.48,1975.19,730504000
2015-08-31,1972.18,1986.73,1986.73,1965.98,775156608
2015-09-01,1913.85,1970.09,1970.09,1903.07,884847040
2015-09-02,1948.86,1916.52,1948.91,1916.52,745239040
2015-09-03,1951.13,1950.79,1975.01,1944.72,642895104
2015-09-04,1921.22,1947.76,1947.76,1911.21,675811648
2015-09-07,1921.22,1947.76,1947.76,1911.21,675811648
2015-09-08,1969.41,1927.3,1970.42,1927.3,704348736
2015-09-09,1942.04,1971.45,1988.63,1937.88,703961664
2015-09-10,1952.29,1941.59,1965.29,1937.19,678267456
2015-09-11,1961.05,1951.45,1961.05,1939.19,599817920
2015-09-14,1953.03,1963.06,1963.06,1948.27,564066048
2015-09-15,1978.09,1955.1,1983.19,1954.3,558803072
2015-09-16,1995.31,1978.02,1997.26,1977.93,606996224
2015-09-17,1990.2,1995.33,2020.86,1986.73,717577856
2015-09-18,1958.03,1989.66,1989.66,1953.45,1874791168
2015-09-21,1966.97,1960.84,1979.64,1955.8,585108352
2015-09-22,1942.74,1961.39,1961.39,1929.22,704628608
2015-09-23,1938.76,1943.24,1949.52,1932.57,514180064
2015-09-24,1932.24,1934.81,1937.17,1908.92,725975744
2015-09-25,1931.34,1935.93,1952.89,1921.5,700778880
2015-09-28,1881.77,1929.18,1929.18,1879.21,811109376
2015-09-29,1884.09,1881.9,1899.48,1871.91,768309120
2015-09-30,1920.03,1887.14,1920.53,1887.14,862550144
2015-10-01,1923.82,1919.65,1927.21,1900.7,687303616
2015-10-02,1951.36,1921.77,1951.36,1893.7,785596224
2015-10-05,1987.05,1954.33,1989.17,1954.33,733824256
2015-10-06,1979.92,1986.63,1991.62,1971.99,687947648
2015-10-07,1995.83,1982.34,1999.31,1976.44,743747840
2015-10-08,2013.43,1994.01,2016.5,1987.53,614973760
2015-10-09,2014.89,2013.73,2020.13,2007.61,631965696
2015-10-12,2017.46,2015.65,2018.66,2010.55,473699392
2015-10-13,2003.69,2015,2022.34,2001.78,579995008
2015-10-14,1994.24,2003.66,2009.56,1990.73,640033792
2015-10-15,2023.86,1996.47,2024.15,1996.47,686490624
2015-10-16,2033.11,2024.37,2033.54,2020.46,720990848
2015-10-19,2033.66,2031.73,2034.45,2022.31,607649280
2015-10-20,2030.77,2033.13,2039.12,2026.61,579182592
2015-10-21,2018.94,2033.47,2037.97,2017.22,634937600
2015-10-22,2052.51,2021.88,2055.2,2021.88,801515328
2015-10-23,2075.15,2058.19,2079.74,2058.19,764446656
2015-10-26,2071.18,2075.08,2075.14,2066.53,615001472
2015-10-27,2065.89,2068.75,2070.37,2058.84,671603776
2015-10-28,2090.35,2066.48,2090.35,2063.11,672605248
2015-10-29,2089.41,2088.35,2092.52,2082.63,558104768
2015-10-30,2079.36,2090,2094.32,2079.34,802944896
2015-11-02,2104.05,2080.76,2106.2,2080.76,591491584
2015-11-03,2109.79,2102.63,2116.48,2097.51,597109248
2015-11-04,2102.31,2110.6,2114.59,2096.98,630789568
2015-11-05,2099.93,2101.68,2108.78,2090.41,602367808
2015-11-06,2099.2,2098.6,2101.91,2083.74,673627648
2015-11-09,2078.58,2096.56,2096.56,2068.24,675291904
2015-11-10,2081.72,2077.19,2083.67,2069.91,573263360
2015-11-11,2075,2083.41,2086.94,2074.85,520282624
2015-11-12,2045.97,2072.29,2072.29,2045.66,583695424
2015-11-13,2023.04,2044.64,2044.64,2022.02,661114496
2015-11-16,2053.19,2022.08,2053.22,2019.39,615213568
2015-11-17,2050.44,2053.67,2066.69,2045.9,684883712
2015-11-18,2083.58,2051.99,2085.31,2051.99,618006848
2015-11-19,2081.24,2083.7,2086.74,2078.76,557110912
2015-11-20,2089.17,2082.82,2097.06,2082.82,701089728
2015-11-23,2086.59,2089.41,2095.61,2081.39,580602624
2015-11-24,2089.14,2084.42,2094.12,2070.29,615626560
2015-11-25,2088.87,2089.3,2093,2086.3,449950496
2015-11-26,2088.87,2089.3,2093,2086.3,449950496
2015-11-27,2090.11,2088.82,2093.29,2084.13,243529344
2015-11-30,2080.41,2090.95,2093.81,2080.41,830705216
2015-12-01,2102.63,2082.93,2103.37,2082.93,599103616
2015-12-02,2079.51,2101.71,2104.27,2077.11,661109504
2015-12-03,2049.62,2080.71,2085,2042.35,761989440
2015-12-04,2091.69,2051.24,2093.84,2051.24,751361856
2015-12-07,2077.07,2090.42,2090.42,2066.78,648025216
2015-12-08,2063.59,2073.39,2073.85,2052.32,677047680
2015-12-09,2047.62,2061.17,2080.33,2036.53,754895424
2015-12-10,2052.23,2047.93,2067.65,2045.67,610605888
2015-12-11,2012.37,2047.27,2047.27,2008.8,729383744
2015-12-14,2021.94,2013.37,2022.92,1993.26,785086720
2015-12-15,2043.41,2025.55,2053.87,2025.55,702379904
2015-12-16,2073.07,2046.5,2076.72,2042.43,690050304
2015-12-17,2041.89,2073.76,2076.37,2041.66,655534848
2015-12-18,2005.55,2040.81,2040.81,2005.33,1822321920
2015-12-21,2021.15,2010.27,2022.9,2005.93,615865536
2015-12-22,2038.97,2023.15,2042.74,2020.49,559953152
2015-12-23,2064.29,2042.2,2064.73,2042.2,553948480
2015-12-24,2060.99,2063.52,2067.36,2058.73,252714208
2015-12-25,2060.99,2063.52,2067.36,2058.73,252714208
2015-12-28,2056.5,2057.77,2057.77,2044.2,374236032
2015-12-29,2078.36,2060.54,2081.56,2060.54,389239744
2015-12-30,2063.36,2077.34,2077.34,2061.97,339059456
2015-12-31,2043.94,2060.59,2062.54,2043.62,487696736
2016-01-01,2043.94,2060.59,2062.54,2043.62,487696736
2016-01-04,2012.66,2038.2,2038.2,1989.68,817659264
2016-01-05,2016.71,2013.78,2021.94,2004.17,629042368
2016-01-06,1990.26,2011.71,2011.71,1979.05,745563264
2016-01-07,1943.09,1985.32,1985.32,1938.83,876560192
2016-01-08,1922.03,1945.97,1960.4,1918.46,819684992
2016-01-11,1923.67,1926.12,1935.65,1901.1,788334720
2016-01-12,1938.68,1927.83,1947.38,1914.35,768301056
2016-01-13,1890.28,1940.34,1950.33,1886.41,886396800
2016-01-14,1921.84,1891.68,1934.47,1878.93,931479040
2016-01-15,1880.33,1916.68,1916.68,1857.83,1206742784
2016-01-18,1880.33,1916.68,1916.68,1857.83,1206742784
2016-01-19,1881.33,1888.66,1901.44,1864.6,891805760
2016-01-20,1859.33,1876.18,1876.18,1812.29,1092011008
2016-01-21,1868.99,1861.46,1889.85,1848.98,865664320
2016-01-22,1906.9,1877.4,1908.85,1877.4,821294080
2016-01-25,1877.08,1906.28,1906.28,1875.97,773700224
2016-01-26,1903.63,1878.79,1906.73,1878.79,707140736
2016-01-27,1882.95,1902.52,1916.99,1872.7,813037568
2016-01-28,1893.36,1885.22,1902.96,1873.65,833137472
2016-01-29,1940.24,1894,1940.24,1894,1230857984
2016-02-01,1939.38,1936.94,1947.2,1920.3,724321536
2016-02-02,1903.03,1935.26,1935.26,1897.29,816298560
2016-02-03,1912.53,1907.07,1918.01,1872.23,936651584
2016-02-04,1915.45,1911.67,1927.35,1900.52,886268416
2016-02-05,1880.05,1913.07,1913.07,1872.65,878323648
2016-02-08,1853.44,1873.25,1873.25,1828.46,1030158592
2016-02-09,1852.21,1848.46,1868.25,1834.94,857851712
2016-02-10,1851.86,1857.1,1881.6,1850.32,772848128
2016-02-11,1829.08,1847,1847,1810.1,967843712
2016-02-12,1864.78,1833.4,1864.78,1833.4,810026560
2016-02-15,1864.78,1833.4,1864.78,1833.4,810026560
2016-02-16,1895.58,1871.44,1895.77,1871.44,854329536
2016-02-17,1926.82,1898.8,1930.68,1898.8,827137664
2016-02-18,1917.83,1927.57,1930,1915.09,742292224
2016-02-19,1917.78,1916.74,1918.78,1902.17,879010688
2016-02-22,1945.5,1924.44,1946.7,1924.44,680678400
2016-02-23,1921.27,1942.38,1942.38,1919.44,640289664
2016-02-24,1929.8,1917.56,1932.08,1891,671767104
2016-02-25,1951.7,1931.87,1951.83,1925.41,605223616
2016-02-26,1948.05,1954.95,1962.96,1945.78,683476544
2016-02-29,1932.23,1947.13,1958.27,1931.81,865264000
2016-03-01,1978.35,1937.09,1978.35,1937.09,754116160
2016-03-02,1986.45,1976.6,1986.51,1968.8,688728960
2016-03-03,1993.4,1985.6,1993.69,1977.37,676537152
2016-03-04,1999.99,1994.01,2009.13,1986.77,798710592
2016-03-07,2001.76,1996.11,2006.12,1989.38,671945728
2016-03-08,1979.26,1996.88,1996.88,1977.43,716139584
2016-03-09,1989.26,1981.44,1992.69,1979.84,617763136
2016-03-10,1989.57,1990.97,2005.08,1969.25,679497152
2016-03-11,2022.19,1994.71,2022.37,1994.71,651166528
2016-03-14,2019.64,2019.27,2024.57,2012.05,552448576
2016-03-15,2015.93,2015.27,2015.94,2005.23,537918144
2016-03-16,2027.22,2014.24,2032.02,2010.04,625199104
2016-03-17,2040.59,2026.9,2046.24,2022.16,668462080
2016-03-18,2049.58,2041.16,2052.36,2041.16,1755882112
2016-03-21,2051.6,2047.88,2053.91,2043.14,546117120
2016-03-22,2049.8,2048.64,2056.6,2040.57,564581888
