Dates,BCOMTR Index_Last,BCOMTR Index_Open,BCOMTR Index_High,BCOMTR Index_Low
2005-07-19,276.742,278.814,279.374,275.42
2005-07-20,276.069,276.607,277.631,274.011
2005-07-21,272.489,275.278,275.287,271.197
2005-07-22,275.293,274.04,275.456,273.699
2005-07-25,275.325,273.321,275.507,272.309
2005-07-26,276.134,275.521,278.309,275.368
2005-07-27,277.495,276.516,278.007,275.274
2005-07-28,280.931,278.582,281.135,277.815
2005-07-29,281.929,281.924,282.974,281.016
2005-08-01,285.102,282.417,286.743,282.085
2005-08-02,288.309,285.291,288.531,283.87
2005-08-03,286.042,289.706,290.625,285.92
2005-08-04,286.52,286.348,288.494,285.299
2005-08-05,287.271,288.067,288.195,284.706
2005-08-08,288.287,289.183,290.388,287.196
2005-08-09,285.222,286.606,286.627,284.97
2005-08-10,290.595,286.269,291.936,286.108
2005-08-11,293.745,290.735,293.838,290.735
2005-08-12,294.317,294.354,297.031,293.413
2005-08-15,291.593,292.619,292.769,288.918
2005-08-16,292.878,291.435,294.972,291.257
2005-08-17,287.719,291.834,292.174,287.461
2005-08-18,285.116,287.578,288.015,284.146
2005-08-19,288.263,286.428,288.381,285.385
2005-08-22,291.686,289.206,294.627,289.203
2005-08-23,291.935,293.009,294.164,290.651
2005-08-24,294.04,294.399,294.399,290.613
2005-08-25,292.399,292.416,293.006,290.054
2005-08-26,291.667,293.608,294.062,291.435
2005-08-29,299.24,304.172,304.227,295.837
2005-08-30,305.561,303.409,311.086,302.322
2005-08-31,303.209,305.266,309.14,300.694
2005-09-01,308.972,305.186,309.099,303.169
2005-09-02,305.324,308.996,309.206,304.458
2005-09-05,305.324,308.996,309.206,304.458
2005-09-06,304.661,306.299,307.151,304.003
2005-09-07,299.577,303.853,303.933,298.445
2005-09-08,300.529,300.403,301.268,296.819
2005-09-09,299.898,301.393,302.055,299.301
2005-09-12,297.513,298.974,299.031,295.34
2005-09-13,295.481,296.642,297.598,294.461
2005-09-14,299.12,295.487,299.296,295.041
2005-09-15,298.084,298.934,299.994,295.692
2005-09-16,294.941,297.377,298.105,294.67
2005-09-19,309.602,300.1,309.602,299.874
2005-09-20,307.082,304.54,308.003,303.455
2005-09-21,309.13,311.31,312.899,303.973
2005-09-22,310.705,314.101,314.236,309.362
2005-09-23,305.619,308.773,310.182,304.25
2005-09-26,310.502,305.301,310.828,301.907
2005-09-27,309.528,308.177,310.628,307.794
2005-09-28,317.533,309.42,318.61,309.339
2005-09-29,318.747,318.592,320.964,315.836
2005-09-30,317.316,317.872,319.378,315.406
2005-10-03,318.417,318.028,319.123,317.155
2005-10-04,316.55,316.764,317.144,313.519
2005-10-05,315.357,317.096,319.906,315.067
2005-10-06,309.401,315.402,315.439,309.074
2005-10-07,309.545,310.758,310.992,308.393
2005-10-10,308.591,308.75,309.026,305.973
2005-10-11,314.155,310.252,314.405,308.569
2005-10-12,315.484,314.823,316,313.357
2005-10-13,311.596,315.301,315.301,310.559
2005-10-14,310.337,308.979,310.603,306.79
2005-10-17,316.17,315.867,316.448,314.108
2005-10-18,311.715,312.922,313.023,311.278
2005-10-19,309.514,311.276,311.954,308.074
2005-10-20,304.819,309.453,309.639,304.073
2005-10-21,303.908,302.419,303.908,300.207
2005-10-24,302.797,300.791,303.165,300.631
2005-10-25,313.196,303.683,313.623,303.526
2005-10-26,308.187,313.371,313.582,306.313
2005-10-27,306.402,308.331,311.27,304.516
2005-10-28,303.399,304.399,304.443,301.712
2005-10-31,297.376,301.494,301.522,296.998
2005-11-01,295.934,297.435,297.435,293.726
2005-11-02,295.469,294.999,297.667,293.922
2005-11-03,299.428,297.308,299.662,296.39
2005-11-04,297.06,297.778,297.998,296.433
2005-11-07,298.606,294.995,298.89,293.75
2005-11-08,298.918,298.153,299.942,296.811
2005-11-09,297.304,298.026,299.928,295.591
2005-11-10,294.457,296.747,296.747,292.978
2005-11-11,297.032,295.23,297.156,294.967
2005-11-14,296.921,298.315,299,295.292
2005-11-15,295.386,297.315,298.91,295.141
2005-11-16,299.685,295.232,300.38,295.082
2005-11-17,297.099,301.52,302.314,296.87
2005-11-18,294.206,296.744,296.961,293.578
2005-11-21,294.038,295.578,296.146,293.319
2005-11-22,295.501,295.211,295.965,294.521
2005-11-23,294.691,293.718,295.615,293.093
2005-11-24,294.691,293.718,295.615,293.093
2005-11-25,294.691,293.718,295.615,293.093
2005-11-28,293.254,293.936,295.021,290.277
2005-11-29,292.659,294.345,296.231,291.456
2005-11-30,298.144,293.634,298.64,292.647
2005-12-01,304.516,298.877,305.112,298.867
2005-12-02,309.496,306.218,309.726,304.771
2005-12-05,310.872,312.962,316.253,309.878
2005-12-06,308.852,308.67,310.72,307.907
2005-12-07,309.801,312.021,312.337,308.781
2005-12-08,318.576,312.06,319.73,311.927
2005-12-09,314.379,320.907,321.644,313.159
2005-12-12,319.531,318.6,319.636,317.072
2005-12-13,323.393,322.53,324.644,322.218
2005-12-14,317.705,323.179,323.224,317.556
2005-12-15,312.5,314.389,318.679,312.156
2005-12-16,311.268,310.874,312.969,310.742
2005-12-19,312.907,314.64,314.655,310.221
2005-12-20,312.741,312.321,316.951,312.146
2005-12-21,314.117,312.273,314.74,310.358
2005-12-22,309.91,314.189,314.222,308.804
2005-12-23,307.708,307.3,308.159,305.476
2005-12-26,307.708,307.3,308.159,305.476
2005-12-27,302.579,303.785,307.751,301.515
2005-12-28,307.357,303.839,308.907,302.128
2005-12-29,305.304,306.816,308.543,304.649
2005-12-30,307.65,303.473,307.88,303.167
2006-01-02,307.65,303.473,307.88,303.167
2006-01-03,309.006,307.312,310.962,306.481
2006-01-04,309.041,307.1,309.268,306.111
2006-01-05,304.04,306.843,307.157,303.164
2006-01-06,306.455,306.414,308.284,305.416
2006-01-09,304.369,305.959,306.114,302.76
2006-01-10,303.409,305.025,305.565,302.693
2006-01-11,302.341,302.97,303.813,301.091
2006-01-12,300.642,302.899,303.3,300.475
2006-01-13,302.225,300.339,302.503,300.044
2006-01-16,302.225,300.339,302.503,300.044
2006-01-17,305.469,303.862,305.673,303.682
2006-01-18,301.452,305.606,305.66,300.319
2006-01-19,304.242,301.955,304.391,300.977
2006-01-20,307.094,306.398,308.519,306.398
2006-01-23,306.244,305.435,307.042,304.898
2006-01-24,306.718,305.1,308.853,304.165
2006-01-25,306.709,308.203,308.204,306.27
2006-01-26,306.406,305.438,307.309,303.948
2006-01-27,309.44,309.442,311.128,308.26
2006-01-30,314.304,311.383,314.528,310.974
2006-01-31,313.34,313.546,314.874,311.417
2006-02-01,309.301,314.333,316.394,308.444
2006-02-02,308.295,309.199,309.421,305.149
2006-02-03,311.446,308.786,311.527,308.093
2006-02-06,308.052,311.113,311.451,307.819
2006-02-07,301.645,306.598,306.676,301.515
2006-02-08,301.318,300.953,304.581,300.585
2006-02-09,302.962,303.357,303.713,301.76
2006-02-10,296.775,301.09,302.331,296.567
2006-02-13,293.45,296.713,296.72,293.123
2006-02-14,292.501,293.52,293.581,291.669
2006-02-15,288.718,292.404,292.926,287.473
2006-02-16,290.62,289.785,290.702,287.175
2006-02-17,293.833,292.419,293.907,291.82
2006-02-20,293.833,292.419,293.907,291.82
2006-02-21,299.337,297.238,299.352,296.394
2006-02-22,294.939,296.615,297.676,294.105
2006-02-23,293.57,293.85,294.814,291.68
2006-02-24,296.595,295.499,297.88,295.11
2006-02-27,290.812,294.097,294.916,289.683
2006-02-28,293.724,291.549,293.946,289.969
2006-03-01,293.954,293.26,294.929,293.106
2006-03-02,298.227,295.147,298.427,294.806
2006-03-03,299.749,299.297,299.931,297.103
2006-03-06,294.301,297.251,297.251,293.093
2006-03-07,290.814,294.016,294.71,290.184
2006-03-08,287.764,288.816,288.826,286.106
2006-03-09,289.334,288.991,289.845,287.726
2006-03-10,289.769,288.559,290.849,287.537
2006-03-13,292.261,289.817,292.834,289.435
2006-03-14,294.953,292.538,295.171,291.601
2006-03-15,293.813,294.352,296.214,293.569
2006-03-16,294.583,293.456,295.856,292.316
2006-03-17,294.268,295.016,295.989,294.053
2006-03-20,290.28,293.054,293.437,289.856
2006-03-21,291.839,290.287,292.324,289.408
2006-03-22,290.268,291.919,293.16,290.047
2006-03-23,295.326,290.535,295.454,290.509
2006-03-24,295.957,294.681,297.858,294.561
2006-03-27,296.557,295.722,297.318,295.452
2006-03-28,299.034,296.631,299.335,296.631
2006-03-29,300.069,298.089,300.362,297.947
2006-03-30,304.138,300.933,304.347,300.665
2006-03-31,300.257,302.911,303.027,298.843
2006-04-03,302.882,303.114,306.455,302.66
2006-04-04,299.551,301.081,302.121,298.937
2006-04-05,303.267,300.869,303.634,300.114
2006-04-06,306.59,306.334,307.039,305.367
2006-04-07,304.162,304.37,304.727,301.729
2006-04-10,308.032,306.583,308.705,306.553
2006-04-11,309.457,308.987,309.533,307.113
2006-04-12,309.986,309.874,311.209,309.389
2006-04-13,311.759,309.08,312.067,308.545
2006-04-14,311.759,309.08,312.067,308.545
2006-04-17,316.841,314.009,316.96,313.802
2006-04-18,323.485,319.449,323.618,318.595
2006-04-19,325.997,323.558,326.215,322.908
2006-04-20,322.184,326.093,326.369,318.979
2006-04-21,328.062,323.227,328.062,321.808
2006-04-24,322.415,326.804,327.451,322.132
2006-04-25,324.322,323.836,325.957,322.474
2006-04-26,324.107,323.988,325.528,323.285
2006-04-27,316.715,319.608,321.706,316.605
2006-04-28,320.614,318.136,322.217,317.957
2006-05-01,325.145,321.992,325.517,321.992
2006-05-02,326.307,327.166,327.903,324.311
2006-05-03,323.095,326.468,326.661,322.884
2006-05-04,324.271,323.005,327.697,322.724
2006-05-05,326.638,324.271,327.917,324.271
2006-05-08,325.362,323.048,325.568,321.678
2006-05-09,330.441,326.916,331.268,326.799
2006-05-10,336.149,331.93,336.149,330.902
2006-05-11,342.829,339.506,343.71,339.506
2006-05-12,338.607,341.238,341.914,338.29
2006-05-15,328.727,333.108,333.533,328.291
2006-05-16,330.866,331.559,332.371,328.525
2006-05-17,328.348,333.104,333.556,325.051
2006-05-18,326.699,327.894,328.79,325.594
2006-05-19,319.316,324.003,324.059,318.264
2006-05-22,322.232,320.137,322.396,318.037
2006-05-23,331.244,325.937,331.244,314.797
2006-05-24,321.294,325.744,326.1,321.124
2006-05-25,324.394,321.718,325.033,320.905
2006-05-26,328.265,326.249,329.975,325.012
2006-05-29,328.265,326.249,329.975,325.012
2006-05-30,327.253,330.215,331.54,327.078
2006-05-31,323.681,326.496,327.71,322.115
2006-06-01,320.574,320.196,323.753,316.093
2006-06-02,327.86,322.839,328.453,322.714
2006-06-05,326.484,329.729,330.048,326.091
2006-06-06,321.35,324.311,325.804,319.611
2006-06-07,320.737,318.257,321.509,317.014
2006-06-08,314.705,315.973,317.473,313.3
2006-06-09,314.048,316.118,318.532,313.387
2006-06-12,312.697,315.474,316.493,312.692
2006-06-13,303.454,307.504,308.687,302.994
2006-06-14,304.509,305.078,306.953,304.172
2006-06-15,310.874,306.644,312.157,306.057
2006-06-16,313.054,311.033,313.228,309.842
2006-06-19,307.288,308.667,309.495,306.845
2006-06-20,306.311,306.937,307.52,305.582
2006-06-21,309.167,306.365,309.682,305.292
2006-06-22,307.751,310.552,310.707,307.423
2006-06-23,306.461,305.842,307.627,305.166
2006-06-26,309.015,305.771,309.292,305.27
2006-06-27,308.45,308.735,310.993,307.874
2006-06-28,309.194,310.063,310.419,308.583
2006-06-29,313.746,311.453,315.323,311.437
2006-06-30,318.652,317.979,319.494,317.461
2006-07-03,320.246,319.493,320.607,319.483
2006-07-04,320.246,319.493,320.607,319.483
2006-07-05,321.277,322.233,322.262,318.915
2006-07-06,326.118,321.334,326.766,320.842
2006-07-07,322.144,324.599,325.65,320.667
2006-07-10,322.222,321.355,330.328,321.111
2006-07-11,326.474,325.47,327.377,324.828
2006-07-12,328.333,328.956,329.981,325.689
2006-07-13,329.638,327.958,330.11,327.115
2006-07-14,331.662,332.315,332.774,330.275
2006-07-17,323.35,328.602,329.876,323.261
2006-07-18,317.971,325.084,325.242,317.971
2006-07-19,319.577,315.969,319.829,315.804
2006-07-20,316.865,319.67,321.342,316.626
2006-07-21,315.253,316.877,317.741,311.729
2006-07-24,318.495,316.077,319.233,313.826
2006-07-25,317.945,321.921,322.324,317.49
2006-07-26,318.187,318.272,319.439,317.389
2006-07-27,320.619,320.772,322.565,319.936
2006-07-28,321.911,320.981,324.829,317.606
2006-07-31,328.881,325.423,329.254,325.345
2006-08-01,327.79,330.24,331.19,325.221
2006-08-02,331.746,331.438,335.146,330.849
2006-08-03,325.788,328.451,328.569,325.331
2006-08-04,328.05,328.417,330.259,327.04
2006-08-07,327.712,326.16,329.255,325.938
2006-08-08,326.549,326.461,328.498,325.856
2006-08-09,330.778,328.231,332.542,328.209
2006-08-10,325.78,329.974,330.162,325.497
2006-08-11,321.101,327.799,328.087,320.26
2006-08-14,318.059,317.86,318.439,315.891
2006-08-15,318.572,318.101,318.84,316.491
2006-08-16,318.495,318.512,320.946,317.92
2006-08-17,312.97,317.712,317.712,312.97
2006-08-18,314.565,315.375,315.848,313.341
2006-08-21,317.887,316.838,318.116,316.481
2006-08-22,319.645,317.163,319.823,316.292
2006-08-23,318.225,318.225,318.225,318.225
2006-08-24,319.518,320.81,321.024,318.355
2006-08-25,320.027,321.628,322.77,320.02
2006-08-28,316.346,318.625,318.72,316.087
2006-08-29,313.355,315.647,315.683,312.125
2006-08-30,313.261,312.873,315.754,310.871
2006-08-31,317.029,315.493,317.481,314.007
2006-09-01,314.161,316.263,316.279,314.081
2006-09-04,314.161,316.263,316.279,314.081
2006-09-05,316.822,315.929,319.594,315.883
2006-09-06,316.533,316.238,318.905,316.179
2006-09-07,313.929,315.887,316.056,313.321
2006-09-08,310.115,312.48,312.645,310.012
2006-09-11,302.237,305.04,305.207,300.926
2006-09-12,300.459,303.185,304.309,300.203
2006-09-13,299.877,300.313,302.099,299.368
2006-09-14,295.09,300.51,300.567,293.62
2006-09-15,292.729,294.731,294.731,291.477
2006-09-18,296.273,293.358,297.404,292.618
2006-09-19,293.197,296.274,297.066,293.035
2006-09-20,291.314,290.524,293.234,290.371
2006-09-21,295.506,292.3,295.646,291.405
2006-09-22,293.235,296.546,297.215,292.986
2006-09-25,292.682,289.997,293.957,289.202
2006-09-26,294.147,292.46,295.556,292.202
2006-09-27,295.6,296.104,296.566,292.498
2006-09-28,297.435,297.09,298.364,295.746
2006-09-29,297.94,297.291,299.339,295.469
2006-10-02,295.781,299.717,300.602,295.736
2006-10-03,290.866,293.755,294.233,290.18
2006-10-04,292.392,292.728,293.457,288.221
2006-10-05,297.308,296.593,298.153,295.618
2006-10-06,298.994,298.375,299.729,296.7
2006-10-09,303.717,302.71,306.111,302.584
2006-10-10,300.518,302.895,303.991,300.285
2006-10-11,301.696,300.903,304.29,300.126
2006-10-12,302.524,300.46,304.08,299.725
2006-10-13,306.581,304.65,307.862,304.621
2006-10-16,313.356,308.373,313.587,308.085
2006-10-17,311.524,315.478,315.597,310.624
2006-10-18,309.104,309.756,311.149,308.688
2006-10-19,312.321,310.634,312.749,309.931
2006-10-20,310.699,312.187,313.108,309.922
2006-10-23,311.152,309.171,311.473,307.758
2006-10-24,312.581,310.584,313.102,309.403
2006-10-25,316.762,313.68,318.417,313.442
2006-10-26,316.206,315.569,317.774,315.468
2006-10-27,317.448,318.533,319.181,316.364
2006-10-30,312.837,315.492,315.727,312.78
2006-10-31,312.073,311.223,312.751,310.101
2006-11-01,313.438,312.573,314.103,310.868
2006-11-02,315.977,314.47,320.011,314.212
2006-11-03,317.655,316.577,318.488,315.502
2006-11-06,318.633,317.039,319.411,314.722
2006-11-07,319.448,318.486,321.088,318.178
2006-11-08,319.399,318.636,320.804,317.772
2006-11-09,322.903,321.499,324.793,321.491
2006-11-10,315.121,319.889,320.297,314.869
2006-11-13,313.437,313.179,314.398,312.674
2006-11-14,314.532,314.38,315.878,312.721
2006-11-15,316.276,313.973,317.511,313.587
2006-11-16,311.54,318.112,318.567,311.382
2006-11-17,312.546,309.883,312.742,306.461
2006-11-20,314.143,315.095,316.083,312.893
2006-11-21,318.557,315.825,318.723,315.63
2006-11-22,316.755,319.504,324.527,315.279
2006-11-23,316.755,319.504,324.527,315.279
2006-11-24,316.755,319.504,324.527,315.279
2006-11-27,323.673,323.34,324.633,322.285
2006-11-28,323.379,323.497,325.274,322.293
2006-11-29,325.324,321.756,325.55,321.16
2006-11-30,329.14,326.273,329.83,326.241
2006-12-01,328.013,327.38,329.774,326.539
2006-12-04,322.364,325.821,325.837,322.243
2006-12-05,323.877,323.352,326.216,321.57
2006-12-06,319.236,321.166,321.807,317.909
2006-12-07,318.995,318.382,319.109,316.6
2006-12-08,317.99,319.465,321.65,317.908
2006-12-11,318.064,316.799,318.402,315.802
2006-12-12,316.533,318.564,319.311,316.01
2006-12-13,316.817,316.311,317.167,315.547
2006-12-14,319.338,319.002,321.022,318.79
2006-12-15,316.843,318.637,318.778,315.274
2006-12-18,313.679,315.287,315.589,313.042
2006-12-19,315.514,312.936,315.903,312.47
2006-12-20,313.723,315.553,315.924,313.533
2006-12-21,312.413,313.234,313.234,311.756
2006-12-22,313.667,313.478,313.67,312.351
2006-12-25,313.667,313.478,313.67,312.351
2006-12-26,312.474,313.687,314.39,311.866
2006-12-27,312.519,313.066,313.51,311.033
2006-12-28,313.533,313.775,314.771,312.864
2006-12-29,314.023,313.461,314.034,311.455
2007-01-01,314.023,313.461,314.034,311.455
2007-01-02,314.023,313.461,314.034,311.455
2007-01-03,304.173,308.111,309.328,303.691
2007-01-04,300.511,302.944,304.572,300.464
2007-01-05,298.182,300.172,300.204,295.852
2007-01-08,296.633,298.697,300.223,296.141
2007-01-09,294.43,294.61,296.018,292.218
2007-01-10,297.161,295.166,298.079,293.566
2007-01-11,296.25,297.74,300.851,295.824
2007-01-12,301.506,297.023,301.753,296.037
2007-01-15,301.506,297.023,301.753,296.037
2007-01-16,299.269,301.218,302.816,297.883
2007-01-17,299.924,298.188,300.686,297.327
2007-01-18,297.613,301.14,302.009,296.283
2007-01-19,303.396,298.645,303.568,298.313
2007-01-22,305.21,304.528,308.167,303.277
2007-01-23,312.033,308.596,312.152,308.521
2007-01-24,310.352,310.278,310.873,307.528
2007-01-25,307.384,311.111,311.996,307.002
2007-01-26,309.648,306.897,309.942,306.426
2007-01-29,304.187,307.667,308.565,303.826
2007-01-30,311.996,305.343,312.086,300.743
2007-01-31,314.684,312.037,316.798,309.493
2007-02-01,312.31,316.05,317.21,311.904
2007-02-02,312.899,312.096,313.254,308.947
2007-02-05,313.517,316.09,318.011,312.955
2007-02-06,313.775,316.603,316.909,313.19
2007-02-07,311.976,313.889,316.431,311.271
2007-02-08,315.549,310.781,316.072,310.605
2007-02-09,317.538,315.993,319.075,315.897
2007-02-12,310.981,314.434,315.132,310.44
2007-02-13,316.392,312.38,316.972,312.158
2007-02-14,314.531,316.941,317.498,313.577
2007-02-15,316.589,316.38,316.835,313.579
2007-02-16,319.522,316.26,320.121,316.04
2007-02-19,319.522,316.26,320.121,316.04
2007-02-20,317.511,317.868,323.205,314.378
2007-02-21,322.727,316.14,323.947,316.128
2007-02-22,327.236,323.248,327.876,323.229
2007-02-23,329.565,327.653,330.202,327.492
2007-02-26,329.923,331.26,332.046,328.917
2007-02-27,327.076,326.512,329.849,325.216
2007-02-28,325.281,324.21,325.719,322.57
2007-03-01,322.942,325.653,325.659,321.162
2007-03-02,319.796,321.295,322.729,319.466
2007-03-05,315.846,315.503,317.07,314.16
2007-03-06,318.816,318.523,318.988,316.597
2007-03-07,322.145,319.947,322.644,319.452
2007-03-08,323.082,323.173,324.324,322.21
2007-03-09,319.654,322.888,323.56,319.451
2007-03-12,318.643,318.973,320.014,317.452
2007-03-13,316.549,318.899,320.971,316.146
2007-03-14,316.757,315.431,317.05,314.093
2007-03-15,317.491,319.635,320.096,317.223
2007-03-16,317.841,317.453,319.783,316.618
2007-03-19,317.649,317.307,318.451,316.969
2007-03-20,317.813,317.763,325.378,315.719
2007-03-21,318.919,318.457,319.728,317.637
2007-03-22,323.787,321.278,324.011,320.715
2007-03-23,322.436,323.835,325.195,322.399
2007-03-26,323.492,323.169,324.839,322.422
2007-03-27,323.835,322.898,324.134,322.493
2007-03-28,326.225,327.556,328.381,325.652
2007-03-29,329.104,326.172,329.766,325.641
2007-03-30,328.452,331.248,331.282,326.937
2007-04-02,327.639,327.302,329.295,324.391
2007-04-03,326.468,328.081,328.734,325.927
2007-04-04,330.475,326.89,331.108,325.9
2007-04-05,331.627,330.192,332.295,329.966
2007-04-06,331.627,330.192,332.295,329.966
2007-04-09,329.409,333.574,334.928,329.409
2007-04-10,332.573,331.3,333.582,330.441
2007-04-11,332.618,334.595,334.77,331.956
2007-04-12,332.788,332.977,333.487,330.752
2007-04-13,333.654,334.005,335.265,333.037
2007-04-16,330.315,334.209,334.332,330.251
2007-04-17,329.558,330.929,333.166,329.47
2007-04-18,329.144,328.535,329.835,327.404
2007-04-19,328.687,329.542,329.796,326.563
2007-04-20,330.038,330.048,330.147,328.478
2007-04-23,332.455,329.171,332.589,329.165
2007-04-24,329.057,332.611,333.044,328.005
2007-04-25,333.243,330.358,333.769,329.805
2007-04-26,329.196,332.252,333.938,328.675
2007-04-27,332.778,328.916,333.233,328.282
2007-04-30,332.246,332.475,334.606,331.374
2007-05-01,332.081,331.689,333.431,330.908
2007-05-02,330.787,331.739,332.503,329.778
2007-05-03,333.398,331.231,334.047,329.851
2007-05-04,334.265,334.137,336.431,333.226
2007-05-07,331.866,334.106,334.116,331.147
2007-05-08,330.282,330.056,331.108,328.959
2007-05-09,329.869,331.041,331.102,328.405
2007-05-10,328.639,330.292,330.486,327.934
2007-05-11,333.171,328.917,333.367,328.824
2007-05-14,331.094,333.638,334.04,330.942
2007-05-15,332.942,329.655,333.395,329.372
2007-05-16,332.176,331.601,332.414,330.252
2007-05-17,333.49,330.659,333.609,329.463
2007-05-18,333.147,334.059,335.399,332.749
2007-05-21,336.26,334.117,336.64,332.611
2007-05-22,330.648,335.734,336.01,330.372
2007-05-23,330.12,330.885,331.509,329.383
2007-05-24,328.036,330.524,331.75,327.579
2007-05-25,331.721,330.649,332.146,329.031
2007-05-28,331.721,330.649,332.146,329.031
2007-05-29,327.502,330.177,330.401,326.584
2007-05-30,330.154,327.218,330.444,327.201
2007-05-31,332.676,331.635,333.037,330.311
2007-06-01,335.236,332.932,335.819,332.558
2007-06-04,338.325,335.396,339.491,335.362
2007-06-05,336.927,338.042,339.914,335.657
2007-06-06,334.891,335.975,336.709,333.389
2007-06-07,333.653,334.32,341.428,333.566
2007-06-08,327.428,330.777,330.844,327.134
2007-06-11,332.275,330.154,333.057,328.962
2007-06-12,330.436,330.423,330.65,326.819
2007-06-13,332.184,328.839,332.622,328.389
2007-06-14,337.301,333.291,337.725,333.223
2007-06-15,340.588,336.574,341.014,336.398
2007-06-18,339.981,340.912,341.727,339.193
2007-06-19,335.132,338.173,338.202,335.132
2007-06-20,335.179,335.659,340.601,333.98
2007-06-21,332.954,335.911,336.769,332.191
2007-06-22,330.084,332.32,333.086,329.144
2007-06-25,328.985,326.946,329.754,326.388
2007-06-26,325.681,328.11,328.178,325.548
2007-06-27,326.54,324.181,326.97,323.613
2007-06-28,325.944,327.925,328.974,325.378
2007-06-29,328.029,327.725,330.879,327.102
2007-07-02,329.718,329.28,329.768,326.357
2007-07-03,329.039,329.668,329.807,327.919
2007-07-04,329.039,329.668,329.807,327.919
2007-07-05,330.546,330.773,331.633,328.664
2007-07-06,332.133,331.152,332.262,330.637
2007-07-09,332.477,332.144,333.895,332.062
2007-07-10,335.543,332.523,335.682,332.114
2007-07-11,335.559,336.686,337.098,335.493
2007-07-12,336.03,336.739,337.596,334.312
2007-07-13,338.063,336.915,338.364,335.927
2007-07-16,331.548,335.07,335.104,331.405
2007-07-17,329.063,332.119,333.122,328.83
2007-07-18,334.953,329.683,335.078,329.42
2007-07-19,337.802,336.234,337.902,335.853
2007-07-20,336.337,338.556,339.633,335.567
2007-07-23,330.114,333.756,334.034,329.666
2007-07-24,328.724,330.083,330.218,327.754
2007-07-25,328.998,328,329.272,326.169
2007-07-26,327.411,330.817,332.223,326.655
2007-07-27,330.483,327.079,331.05,326.149
2007-07-30,332.878,331.241,333.27,330.947
2007-07-31,334.836,335.427,336.005,332.968
2007-08-01,331.723,333.912,335.71,330.92
2007-08-02,330.93,332.578,333.382,330.447
2007-08-03,329.438,331.717,334.245,329.004
2007-08-06,325.529,326.917,327.509,324.624
2007-08-07,326.199,326.737,327.066,325.311
2007-08-08,327.078,325.518,328.389,325.172
2007-08-09,325.656,325.732,327.011,324.051
2007-08-10,325.862,323.038,326.789,322.393
2007-08-13,327.043,328.568,330.349,326.46
2007-08-14,326.427,327.574,327.921,324.61
2007-08-15,325.555,326.75,328.41,324.367
2007-08-16,314.601,319.818,321,311.647
2007-08-17,319.573,316.43,319.882,316.43
2007-08-20,314.807,317.031,319.289,313.827
2007-08-21,313.59,314.771,316.017,312.84
2007-08-22,315.345,315.732,316.101,313.971
2007-08-23,317.682,317.951,319.346,316.418
2007-08-24,320.187,317.177,321.01,316.928
2007-08-27,319.438,318.732,319.788,316.861
2007-08-28,318.601,319.662,319.851,317.287
2007-08-29,320.388,318.8,320.741,318.019
2007-08-30,321.723,321.075,323.079,320.595
2007-08-31,322.678,324.839,326.106,322.342
2007-09-03,322.678,324.839,326.106,322.342
2007-09-04,325.708,321.956,325.876,321.103
2007-09-05,325.513,326.558,326.871,324.134
2007-09-06,325.423,325.33,327.486,324.45
2007-09-07,325.993,325.316,326.61,323.327
2007-09-10,328.99,325.656,329.357,325.544
2007-09-11,332.241,329.489,332.457,328.849
2007-09-12,336.64,333.087,336.881,332.882
2007-09-13,335.237,335.583,336.765,333.717
2007-09-14,336.402,335.654,338.727,335.441
2007-09-17,340.832,337.76,340.934,337.632
2007-09-18,341.992,341.048,342.518,337.83
2007-09-19,343.387,342.437,344.215,341.355
2007-09-20,346.116,342.818,347.194,342.648
2007-09-21,346.219,345.979,348.352,344.545
2007-09-24,347.553,347.039,348.282,346.239
2007-09-25,345.386,345.876,346.916,344.692
2007-09-26,346.763,346.803,351.208,343.844
2007-09-27,351.334,349.475,351.67,348.158
2007-09-28,348.507,351.747,352.669,348.298
2007-10-01,348.294,348.554,350.451,347.482
2007-10-02,345.213,345.834,348.301,343.846
2007-10-03,345.46,345.183,347.343,343.583
2007-10-04,346.71,344.607,347.584,342.942
2007-10-05,343.828,345.889,346.217,343.388
2007-10-08,336.891,340.012,340.697,336.424
2007-10-09,339.294,336.815,341.445,336.546
2007-10-10,343.44,341.747,343.474,341.072
2007-10-11,346.968,345.557,347.566,345.323
2007-10-12,346.463,345.9,347.653,345.718
2007-10-15,350.552,350.038,351.373,348.397
2007-10-16,350.225,350.677,351.222,348.483
2007-10-17,349.736,349.437,351.85,349.248
2007-10-18,352.959,350.525,353.134,350.098
2007-10-19,350.871,353.577,354.181,349.883
2007-10-22,347.648,345.217,348.943,345.022
2007-10-23,346.259,349.635,349.83,345.676
2007-10-24,346.034,345.006,347.289,344.583
2007-10-25,351.456,348.475,351.491,347.454
2007-10-26,354.206,353.422,354.416,352.861
2007-10-29,358.607,357.206,358.801,355.905
2007-10-30,354.006,355.682,356.815,353.783
2007-10-31,360.125,354.662,360.813,354.655
2007-11-01,358.212,362.387,362.446,355.301
2007-11-02,361.504,360.207,361.98,358.122
2007-11-05,357.864,358.149,360.719,357.23
2007-11-06,363.095,361.9,364.672,361.681
2007-11-07,360.683,365.936,366.058,358.526
2007-11-08,360.504,361.772,362.946,359.079
2007-11-09,362.44,358.885,362.616,358.691
2007-11-12,357.601,357.936,359.032,355.819
2007-11-13,354.112,358.01,358.76,353.169
