Dates,BCOM Index_Last,BCOM Index_Open,BCOM Index_High,BCOM Index_Low
2005-02-23,154.0207,152.24,154.194,152.24
2005-02-24,153.1839,154.295,154.465,153.1839
2005-02-25,155.1462,153.115,155.211,153.115
2005-02-28,156.8857,156.294,158.321,156.294
2005-03-01,155.779,156.153,156.334,155.779
2005-03-02,157.2687,155.598,157.463,155.598
2005-03-03,157.9671,157.09,158.676,157.09
2005-03-04,158.7195,157.943,158.907,157.943
2005-03-07,158.4455,158.219,158.534,158.219
2005-03-08,160.5986,158.362,161.216,158.362
2005-03-09,161.341,161.16,161.971,161.16
2005-03-10,160.7206,160.767,161.386,160.7206
2005-03-11,162.4011,160.183,162.517,160.183
2005-03-14,162.4136,161.765,162.681,161.765
2005-03-15,164.2978,163.293,164.614,163.293
2005-03-16,165.246,164.106,165.691,164.106
2005-03-17,164.501,166.117,166.189,164.501
2005-03-18,163.7396,163.713,164.408,163.713
2005-03-21,162.0901,163.254,163.329,162.0901
2005-03-22,161.3231,162.097,162.499,161.3231
2005-03-23,158.1566,159.587,159.659,158.1566
2005-03-24,158.6448,158.817,158.973,158.6448
2005-03-25,158.6448,158.817,158.973,158.6448
2005-03-28,158.2618,158.109,158.566,158.109
2005-03-29,159.2339,158.564,159.723,158.564
2005-03-30,160.477,159.321,160.658,159.321
2005-03-31,162.0939,161.034,163.983,161.034
2005-04-01,162.3892,162.011,162.806,162.011
2005-04-04,161.2859,162.986,163.276,161.2859
2005-04-05,160.3236,160.486,161.392,160.3236
2005-04-06,160.4364,160.206,161.667,160.206
2005-04-07,158.2932,161.12,161.199,158.2932
2005-04-08,156.7287,158.308,158.308,156.7287
2005-04-11,157.5328,156.391,157.611,156.391
2005-04-12,155.7024,158.016,158.174,155.7024
2005-04-13,153.5752,154.612,154.612,153.5752
2005-04-14,153.3467,152.861,153.563,152.861
2005-04-15,152.8844,152.833,153.221,152.833
2005-04-18,151.9609,151.89,152.712,151.89
2005-04-19,155.7303,152.917,155.747,152.917
2005-04-20,156.9556,156.525,157.313,156.525
2005-04-21,156.7352,155.831,156.806,155.831
2005-04-22,157.6812,157.053,158.213,157.053
2005-04-25,157.6979,158.174,159.053,157.6979
2005-04-26,157.7086,157.427,157.739,157.427
2005-04-27,154.119,157.624,157.705,154.119
2005-04-28,153.484,153.893,153.893,153.484
2005-04-29,152.2941,153.412,154.042,152.2941
2005-05-02,152.5702,151.588,152.943,151.588
2005-05-03,150.0403,151.93,152.028,150.0403
2005-05-04,150.6197,149.742,151.202,149.742
2005-05-05,151.1526,151.064,151.216,151.064
2005-05-06,151.3207,151.634,151.855,151.3207
2005-05-09,152.0806,151.894,152.193,151.894
2005-05-10,152.61,152.261,153.741,152.261
2005-05-11,151.4438,151.837,152.295,151.4438
2005-05-12,148.499,150.682,150.743,148.499
2005-05-13,147.3258,148.705,148.728,147.3258
2005-05-16,146.7103,146.928,146.933,146.7103
2005-05-17,147.4324,146.864,147.498,146.864
2005-05-18,147.1157,147.897,148.376,147.1157
2005-05-19,146.2036,147.145,147.5,146.2036
2005-05-20,146.0784,146.887,146.992,146.0784
2005-05-23,147.6312,146.028,148.354,146.028
2005-05-24,148.0777,147.927,148.303,147.927
2005-05-25,149.8869,148.308,150.497,148.308
2005-05-26,150.3551,149.682,150.878,149.682
2005-05-27,150.7233,150.371,150.976,150.371
2005-05-30,150.7233,150.371,150.976,150.371
2005-05-31,150.7271,150.556,150.836,150.556
2005-06-01,153.8133,150.815,153.874,150.815
2005-06-02,153.1851,153.251,154.907,153.1851
2005-06-03,155.0813,153.945,155.191,153.945
2005-06-06,155.4553,156.276,156.855,155.4553
2005-06-07,154.3467,155.356,155.766,154.3467
2005-06-08,152.5065,154.006,155.269,152.5065
2005-06-09,153.7001,152.501,153.787,152.501
2005-06-10,152.3899,153.47,153.696,152.3899
2005-06-13,154.5343,152.615,154.669,152.615
2005-06-14,154.1374,154.02,154.713,154.02
2005-06-15,156.0535,155.307,156.612,155.307
2005-06-16,157.4659,156.707,157.621,156.707
2005-06-17,159.8518,158.71,159.879,158.71
2005-06-20,161.4029,161.608,161.608,161.4029
2005-06-21,159.6333,159.9,160.952,159.6333
2005-06-22,158.8796,159.79,160.584,158.8796
2005-06-23,159.0723,158.57,159.891,158.57
2005-06-24,159.8394,160.008,160.105,159.8394
2005-06-27,158.0531,159.433,159.446,158.0531
2005-06-28,154.8431,156.982,157.156,154.8431
2005-06-29,154.6328,154.788,155.476,154.6328
2005-06-30,152.8846,153.856,154.71,152.8846
2005-07-01,154.6591,153.412,154.837,153.412
2005-07-04,154.6591,153.412,154.837,153.412
2005-07-05,158.4522,156.125,159.096,156.125
2005-07-06,160.1746,159.425,160.467,159.425
2005-07-07,159.1589,157.579,159.368,157.579
2005-07-08,158.137,159.757,160.615,158.137
2005-07-11,157.8933,156.719,157.978,156.719
2005-07-12,159.658,158.663,160.173,158.663
2005-07-13,160.071,159.347,161.061,159.347
2005-07-14,159.3178,160.788,161.088,159.3178
2005-07-15,159.5598,160.568,160.766,159.5598
2005-07-18,158.0982,158.975,159.32,158.0982
2005-07-19,156.5411,157.713,158.03,156.5411
2005-07-20,156.1463,156.45,157.03,156.1463
2005-07-21,154.1074,155.685,155.69,154.1074
2005-07-22,155.6791,154.97,155.771,154.97
2005-07-25,155.6553,154.522,155.759,154.522
2005-07-26,156.0983,155.752,157.329,155.752
2005-07-27,156.8531,156.299,157.143,156.299
2005-07-28,158.7807,157.453,158.896,157.453
2005-07-29,159.3296,159.327,159.92,159.327
2005-08-01,161.0783,159.561,162.006,159.561
2005-08-02,162.8749,161.17,163,161.17
2005-08-03,161.5791,163.649,164.168,161.5791
2005-08-04,161.8335,161.736,162.948,161.736
2005-08-05,162.2426,162.692,162.765,162.2426
2005-08-08,162.7699,163.276,163.957,162.7699
2005-08-09,161.0239,161.805,161.817,161.0239
2005-08-10,164.0418,161.599,164.799,161.599
2005-08-11,165.804,164.105,165.857,164.105
2005-08-12,166.111,166.132,167.643,166.111
2005-08-15,164.5251,165.105,165.189,164.5251
2005-08-16,165.2346,164.42,166.416,164.42
2005-08-17,162.3079,164.629,164.821,162.3079
2005-08-18,160.8238,162.213,162.459,160.8238
2005-08-19,162.5831,161.548,162.65,161.548
2005-08-22,164.4666,163.068,166.125,163.068
2005-08-23,164.5913,165.197,165.848,164.5913
2005-08-24,165.7618,165.965,165.965,165.7618
2005-08-25,164.8207,164.83,165.163,164.8207
2005-08-26,164.3925,165.487,165.743,164.3925
2005-08-29,168.6129,171.393,171.424,168.6129
2005-08-30,172.1581,170.946,175.271,170.946
2005-08-31,170.8165,171.975,174.158,170.8165
2005-09-01,174.0464,171.913,174.118,171.913
2005-09-02,171.9748,174.043,174.161,171.9748
2005-09-05,171.9748,174.043,174.161,171.9748
2005-09-06,171.5337,172.457,172.936,171.5337
2005-09-07,168.6554,171.063,171.107,168.6554
2005-09-08,169.175,169.104,169.591,169.104
2005-09-09,168.8037,169.645,170.017,168.8037
2005-09-12,167.4128,168.235,168.267,167.4128
2005-09-13,166.2532,166.906,167.444,166.2532
2005-09-14,168.2844,166.24,168.384,166.24
2005-09-15,167.6856,168.164,168.76,167.6856
2005-09-16,165.9012,167.271,167.681,165.9012
2005-09-19,174.0998,168.755,174.1,168.755
2005-09-20,172.6658,171.237,173.184,171.237
2005-09-21,173.8007,175.026,175.92,173.8007
2005-09-22,174.6694,176.578,176.655,174.6694
2005-09-23,171.793,173.566,174.358,171.793
2005-09-26,174.4875,171.564,174.671,171.564
2005-09-27,173.9232,173.164,174.541,173.164
2005-09-28,178.4048,173.846,179.01,173.846
2005-09-29,179.0694,178.983,180.315,178.983
2005-09-30,178.2486,178.561,179.407,178.2486
2005-10-03,178.8156,178.597,179.212,178.597
2005-10-04,177.7496,177.87,178.083,177.7496
2005-10-05,177.0621,178.039,179.617,177.0621
2005-10-06,173.7005,177.07,177.091,173.7005
2005-10-07,173.7642,174.445,174.577,173.7642
2005-10-10,173.1775,173.267,173.422,173.1775
2005-10-11,176.2831,174.093,176.423,174.093
2005-10-12,177.0108,176.641,177.3,176.641
2005-10-13,174.8117,176.89,176.89,174.8117
2005-10-14,174.0874,173.325,174.237,173.325
2005-10-17,177.3068,177.137,177.463,177.137
2005-10-18,174.7899,175.466,175.523,174.7899
2005-10-19,173.5369,174.525,174.905,173.5369
2005-10-20,170.8861,173.485,173.589,170.8861
2005-10-21,170.3576,169.523,170.358,169.523
2005-10-24,169.6805,168.556,169.887,168.556
2005-10-25,175.49,170.159,175.729,170.159
2005-10-26,172.6645,175.569,175.687,172.6645
2005-10-27,171.6457,172.726,174.373,171.6457
2005-10-28,169.9451,170.505,170.53,169.9451
2005-10-31,166.5165,168.823,168.839,166.5165
2005-11-01,165.6909,166.531,166.531,165.6909
2005-11-02,165.4129,165.149,166.643,165.149
2005-11-03,167.6111,166.424,167.742,166.424
2005-11-04,166.2674,166.669,166.792,166.2674
2005-11-07,167.0782,165.057,167.237,165.057
2005-11-08,167.2348,166.807,167.808,166.807
2005-11-09,166.3138,166.718,167.782,166.3138
2005-11-10,164.7032,165.984,165.984,164.7032
2005-11-11,166.126,165.118,166.195,165.118
2005-11-14,166.0097,166.789,167.173,166.0097
2005-11-15,165.1336,166.212,167.104,165.1336
2005-11-16,167.5188,165.029,167.907,165.029
2005-11-17,166.0552,168.526,168.97,166.0552
2005-11-18,164.4198,165.839,165.96,164.4198
2005-11-21,164.272,165.133,165.45,164.272
2005-11-22,165.0715,164.91,165.331,164.91
2005-11-23,164.601,164.057,165.117,164.057
2005-11-24,164.601,164.057,165.117,164.057
2005-11-25,164.601,164.057,165.117,164.057
2005-11-28,163.7076,164.089,164.694,163.7076
2005-11-29,163.3579,164.299,165.352,163.3579
2005-11-30,166.4017,163.884,166.678,163.884
2005-12-01,169.94,166.792,170.272,166.792
2005-12-02,172.7006,170.871,172.829,170.871
2005-12-05,173.4116,174.578,176.414,173.4116
2005-12-06,172.2661,172.165,173.308,172.165
2005-12-07,172.7763,174.014,174.191,172.7763
2005-12-08,177.651,174.017,178.295,174.017
2005-12-09,175.2915,178.931,179.343,175.2915
2005-12-12,178.1066,177.587,178.165,177.587
2005-12-13,180.2402,179.759,180.937,179.759
2005-12-14,177.0508,180.102,180.127,177.0508
2005-12-15,174.131,175.184,177.575,174.131
2005-12-16,173.426,173.206,174.374,173.206
2005-12-19,174.2837,175.249,175.258,174.2837
2005-12-20,174.1726,173.938,176.517,173.938
2005-12-21,174.9196,173.893,175.267,173.893
2005-12-22,172.5582,174.941,174.959,172.5582
2005-12-23,171.3134,171.086,171.564,171.086
2005-12-26,171.3134,171.086,171.564,171.086
2005-12-27,168.3831,169.054,171.263,168.3831
2005-12-28,171.0235,169.066,171.887,169.066
2005-12-29,169.8629,170.704,171.665,169.8629
2005-12-30,171.1493,168.826,171.277,168.826
2006-01-02,171.1493,168.826,171.277,168.826
2006-01-03,171.8292,170.887,172.918,170.887
2006-01-04,171.8292,170.75,171.956,170.75
2006-01-05,169.0292,170.588,170.762,169.0292
2006-01-06,170.3521,170.33,171.369,170.33
2006-01-09,169.1349,170.019,170.105,169.1349
2006-01-10,168.5819,169.48,169.78,168.5819
2006-01-11,167.9687,168.318,168.787,167.9687
2006-01-12,167.0054,168.259,168.482,167.0054
2006-01-13,167.8655,166.818,168.02,166.818
2006-01-16,167.8655,166.818,168.02,166.818
2006-01-17,169.5891,168.697,169.703,168.697
2006-01-18,167.339,169.646,169.676,167.339
2006-01-19,168.868,167.598,168.951,167.598
2006-01-20,170.4305,170.044,171.221,170.044
2006-01-23,169.8979,169.449,170.341,169.449
2006-01-24,170.1406,169.243,171.325,169.243
2006-01-25,170.1148,170.944,170.944,170.1148
2006-01-26,169.9264,169.39,170.428,169.39
2006-01-27,171.5887,171.59,172.525,171.5887
2006-01-30,174.2242,172.605,174.349,172.605
2006-01-31,173.6687,173.784,174.519,173.6687
2006-02-01,171.4091,174.198,175.34,171.4091
2006-02-02,170.8304,171.331,171.454,170.8304
2006-02-03,172.5555,171.082,172.6,171.082
2006-02-06,170.6118,172.308,172.495,170.6118
2006-02-07,167.0424,169.786,169.261,167.0424
2006-02-08,166.841,166.639,168.648,166.639
2006-02-09,167.7312,167.95,168.147,167.7312
2006-02-10,164.2848,166.674,167.361,164.2848
2006-02-13,162.3842,164.19,164.194,162.3842
2006-02-14,161.8388,162.403,162.437,161.8388
2006-02-15,159.7256,161.765,162.054,159.7256
2006-02-16,160.758,160.296,160.804,160.296
2006-02-17,162.5153,161.733,162.556,161.733
2006-02-20,162.5153,161.733,162.556,161.733
2006-02-21,165.4789,164.318,165.487,164.318
2006-02-22,163.0271,163.954,164.54,163.0271
2006-02-23,162.25,162.405,162.938,162.25
2006-02-24,163.9018,163.296,164.612,163.296
2006-02-27,160.6448,162.46,162.913,160.6448
2006-02-28,162.2336,161.032,162.357,161.032
2006-03-01,162.3398,161.957,162.878,161.957
2006-03-02,164.6792,162.978,164.79,162.978
2006-03-03,165.4992,165.25,165.599,165.25
2006-03-06,162.4282,164.057,164.057,162.4282
2006-03-07,160.4833,162.251,162.634,160.4833
2006-03-08,158.78,159.361,159.366,158.78
2006-03-09,159.6264,159.437,159.909,159.437
2006-03-10,159.8464,159.179,160.442,159.179
2006-03-13,161.1607,159.813,161.477,159.813
2006-03-14,162.6251,161.293,162.745,161.293
2006-03-15,161.9758,162.273,163.3,161.9758
2006-03-16,162.3802,161.759,163.082,161.759
2006-03-17,162.1859,162.598,163.135,162.1859
2006-03-20,159.9266,161.455,161.667,159.9266
2006-03-21,160.7655,159.91,161.032,159.91
2006-03-22,159.8795,160.81,161.493,159.8795
2006-03-23,162.645,160.006,162.715,160.006
2006-03-24,162.9718,162.269,164.019,162.269
2006-03-27,163.2402,162.78,163.659,162.78
2006-03-28,164.5833,163.26,164.749,163.26
2006-03-29,165.1321,164.042,165.294,164.042
2006-03-30,167.3507,165.587,167.466,165.587
2006-03-31,165.194,166.655,166.718,165.194
2006-04-03,166.576,166.704,168.542,166.576
2006-04-04,164.7228,165.565,166.136,164.7228
2006-04-05,166.7453,165.427,166.948,165.427
2006-04-06,168.5518,168.411,168.799,168.411
2006-04-07,167.1954,167.31,167.506,167.1954
2006-04-10,169.2589,168.462,169.629,168.462
2006-04-11,170.0207,169.763,170.062,169.763
2006-04-12,170.2897,170.228,170.962,170.228
2006-04-13,171.2418,169.77,171.411,169.77
2006-04-14,171.2418,169.77,171.411,169.77
2006-04-17,173.9455,172.39,174.011,172.39
2006-04-18,177.5708,175.355,177.644,175.355
2006-04-19,178.9268,177.588,179.047,177.588
2006-04-20,176.811,178.957,179.108,176.811
2006-04-21,180.014,177.361,180.014,177.361
2006-04-24,176.8459,179.254,179.61,176.8459
2006-04-25,177.8694,177.603,178.766,177.603
2006-04-26,177.7282,177.663,178.508,177.663
2006-04-27,173.6515,175.238,176.389,173.6515
2006-04-28,175.7669,174.408,176.646,174.408
2006-05-01,178.1829,176.454,178.387,176.454
2006-05-02,178.796,179.267,179.671,178.796
2006-05-03,177.0128,178.861,178.967,177.0128
2006-05-04,177.634,176.94,179.511,176.94
2006-05-05,178.9074,177.65,179.608,177.65
2006-05-08,178.1379,176.871,178.251,176.871
2006-05-09,180.8951,178.966,181.348,178.966
2006-05-10,183.9962,181.686,183.9962,181.686
2006-05-11,187.6281,185.809,188.11,185.809
2006-05-12,185.2928,186.732,187.103,185.2928
2006-05-15,179.8125,182.21,182.443,179.8125
2006-05-16,180.9587,181.338,181.782,180.9587
2006-05-17,179.5575,182.159,182.406,179.5575
2006-05-18,178.6318,179.285,179.775,178.6318
2006-05-19,174.5715,177.134,177.165,174.5715
2006-05-22,176.0961,174.951,176.186,174.951
2006-05-23,180.9983,178.098,180.9983,178.098
2006-05-24,175.5374,177.969,178.163,175.5374
2006-05-25,177.2078,175.746,177.557,175.746
2006-05-26,179.299,178.198,180.233,178.198
2006-05-29,179.299,178.198,180.233,178.198
2006-05-30,178.6523,180.27,180.994,178.6523
2006-05-31,176.6788,178.215,178.878,176.6788
2006-06-01,174.9595,174.753,176.694,174.753
2006-06-02,178.9127,176.173,179.236,176.173
2006-06-05,178.0912,179.862,180.036,178.0912
2006-06-06,175.267,176.882,177.697,175.267
2006-06-07,174.9098,173.557,175.331,173.557
2006-06-08,171.597,172.289,173.107,171.597
2006-06-09,171.2167,172.345,173.661,171.2167
2006-06-12,170.4121,171.926,172.482,170.4121
2006-06-13,165.3524,167.56,168.204,165.3524
2006-06-14,165.9047,166.215,167.237,165.9047
2006-06-15,169.3502,167.046,170.05,167.046
2006-06-16,170.5151,169.414,170.61,169.414
2006-06-19,167.3059,168.057,168.508,167.3059
2006-06-20,166.7515,167.093,167.41,166.7515
2006-06-21,168.284,166.758,168.564,166.758
2006-06-22,167.4901,169.015,168.666,167.4901
2006-06-23,166.7656,166.429,167.4,166.429
2006-06-26,168.0877,166.323,168.239,166.323
2006-06-27,167.7577,167.913,169.141,167.7577
2006-06-28,168.1389,168.612,168.806,168.1389
2006-06-29,170.5914,169.345,171.449,169.345
2006-06-30,173.2354,172.87,173.693,172.87
2006-07-03,174.031,173.621,174.227,173.621
2006-07-04,174.031,173.621,174.227,173.621
2006-07-05,174.5427,175.111,175.116,174.5427
2006-07-06,177.1486,174.55,177.501,174.55
2006-07-07,174.9655,176.448,176.639,174.9655
2006-07-10,174.9354,174.966,175.403,174.9354
2006-07-11,177.2195,176.674,177.71,176.674
2006-07-12,178.204,178.542,179.099,178.204
2006-07-13,178.8882,177.976,179.144,177.976
2006-07-14,179.9619,180.316,180.565,179.9619
2006-07-17,175.3774,179.962,178.315,175.3774
2006-07-18,172.4354,176.293,176.379,172.4354
2006-07-19,173.2823,171.326,173.419,171.326
2006-07-20,171.7877,173.309,174.216,171.7877
2006-07-21,170.89,172.095,172.173,170.89
2006-07-24,172.5763,171.266,172.977,171.266
2006-07-25,172.2542,174.409,174.627,172.2542
2006-07-26,172.3613,172.407,173.04,172.3613
2006-07-27,173.6548,173.738,174.709,173.6548
2006-07-28,174.3304,173.827,175.911,173.827
2006-07-31,178.0322,176.16,178.234,176.16
2006-08-01,177.4171,178.744,179.257,177.4171
2006-08-02,179.5335,179.367,180.938,179.367
2006-08-03,176.2844,177.725,177.789,176.2844
2006-08-04,177.484,177.683,178.679,177.484
2006-08-07,177.2265,176.387,178.062,176.387
2006-08-08,176.573,176.526,177.627,176.526
2006-08-09,178.8353,177.458,179.789,177.458
2006-08-10,176.1083,178.376,178.477,176.1083
2006-08-11,173.5543,177.175,177.33,173.5543
2006-08-14,171.8376,171.73,172.043,171.73
2006-08-15,172.0904,171.836,172.235,171.836
2006-08-16,172.0248,172.034,173.349,172.0248
2006-08-17,169.0169,171.578,171.578,169.0169
2006-08-18,169.8548,170.292,170.548,169.8548
2006-08-21,171.5775,171.011,171.701,171.011
2006-08-22,172.5023,171.163,172.599,171.163
2006-08-23,171.712,171.712,171.712,171.712
2006-08-24,172.3862,173.083,173.199,172.3862
2006-08-25,172.6367,173.5,174.116,172.6367
2006-08-28,170.5789,171.808,171.859,170.5789
2006-08-29,168.9425,170.178,170.198,168.9425
2006-08-30,168.8684,168.659,169.03,168.659
2006-08-31,170.8761,170.048,171.12,170.048
2006-09-01,169.3068,170.439,170.448,169.3068
2006-09-04,169.3068,170.439,170.448,169.3068
2006-09-05,170.647,170.165,171.459,170.165
2006-09-06,170.4678,170.308,171.745,170.308
2006-09-07,169.0426,170.097,170.188,169.0426
2006-09-08,166.9659,168.239,168.328,166.9659
2006-09-11,162.6563,164.165,164.255,162.6563
2006-09-12,161.6776,163.144,163.75,161.6776
2006-09-13,161.3427,161.577,162.538,161.3427
2006-09-14,158.7454,161.661,161.692,158.7454
2006-09-15,157.4538,158.531,158.531,157.4538
2006-09-18,159.2964,157.729,159.905,157.729
2006-09-19,157.6213,159.276,159.702,157.6213
2006-09-20,156.5875,156.163,157.62,156.163
2006-09-21,158.82,157.097,158.895,157.097
2006-09-22,157.5777,159.358,159.717,157.5777
2006-09-25,157.217,155.774,157.902,155.774
2006-09-26,157.9833,157.077,158.74,157.077
2006-09-27,158.7425,159.013,159.261,158.7425
2006-09-28,159.7065,159.521,160.205,159.521
2006-09-29,159.9566,159.608,160.708,159.608
2006-10-02,158.7336,160.847,161.322,158.7336
2006-10-03,156.0747,157.625,157.882,156.0747
2006-10-04,156.8729,157.053,157.444,156.8729
2006-10-05,159.4892,159.106,159.942,159.106
2006-10-06,160.3727,160.04,160.767,160.04
2006-10-09,162.8415,162.301,164.126,162.301
2006-10-10,161.1046,162.379,162.967,161.1046
2006-10-11,161.7147,161.289,163.105,161.289
2006-10-12,162.1362,161.03,162.97,161.03
2006-10-13,164.2889,163.254,164.975,163.254
2006-10-16,167.8525,165.182,167.976,165.182
2006-10-17,166.8481,168.967,169.03,166.8481
2006-10-18,165.5287,165.878,166.624,165.5287
2006-10-19,167.2289,166.325,167.458,166.325
2006-10-20,166.3369,167.134,167.627,166.3369
2006-10-23,166.5108,165.45,166.683,165.45
2006-10-24,167.2523,166.184,167.531,166.184
2006-10-25,169.4662,167.817,170.352,167.817
2006-10-26,169.1449,168.804,169.984,168.804
2006-10-27,169.7857,170.366,170.713,169.7857
2006-10-30,167.2484,168.668,168.794,167.2484
2006-10-31,166.8169,166.362,167.179,166.362
2006-11-01,167.5234,167.061,167.879,167.061
2006-11-02,168.857,168.051,170.147,168.051
2006-11-03,169.7304,169.154,170.175,169.154
2006-11-06,170.1819,169.426,170.579,169.426
2006-11-07,170.5934,170.08,171.47,170.08
2006-11-08,170.5435,170.136,171.294,170.136
2006-11-09,172.3912,171.641,173.4,171.641
2006-11-10,168.2124,170.758,170.976,168.2124
2006-11-13,167.2435,167.106,167.757,167.106
2006-11-14,167.8047,167.724,168.523,167.724
2006-11-15,168.7119,167.484,169.371,167.484
2006-11-16,166.1625,169.668,169.911,166.1625
2006-11-17,166.6758,165.256,166.781,165.256
2006-11-20,167.4585,167.966,168.493,167.4585
2006-11-21,169.7883,168.332,169.876,168.332
2006-11-22,168.8044,170.269,172.946,168.8044
2006-11-23,168.8044,170.269,172.946,168.8044
2006-11-24,168.8044,170.269,172.946,168.8044
2006-11-27,172.3746,172.197,172.886,172.197
2006-11-28,172.194,172.257,173.203,172.194
2006-11-29,173.2063,171.306,173.327,171.306
2006-11-30,175.214,173.688,175.581,173.688
2006-12-01,174.5902,174.253,175.527,174.253
2006-12-04,171.5115,173.351,173.36,171.5115
2006-12-05,172.2933,172.014,173.538,172.014
2006-12-06,169.801,170.828,171.058,169.801
2006-12-07,169.6497,169.324,169.71,169.324
2006-12-08,169.092,169.876,171.039,169.092
2006-12-11,169.0621,168.39,169.242,168.39
2006-12-12,168.226,169.306,169.702,168.226
2006-12-13,168.3543,168.085,168.54,168.085
2006-12-14,169.671,169.493,170.566,169.493
2006-12-15,168.323,169.276,169.351,168.323
2006-12-18,166.5744,167.429,167.589,166.5744
2006-12-19,167.5261,166.157,167.733,166.157
2006-12-20,166.5524,167.53,167.722,166.5524
2006-12-21,165.8346,166.27,166.27,165.8346
2006-12-22,166.4779,166.378,166.479,166.378
2006-12-25,166.4779,166.378,166.479,166.378
2006-12-26,165.7551,166.399,166.772,165.7551
2006-12-27,165.7561,166.046,166.282,165.7561
2006-12-28,166.2714,166.4,166.928,166.2714
2006-12-29,166.5087,166.211,166.514,166.211
2007-01-01,166.5087,166.211,166.514,166.211
2007-01-02,166.5087,166.211,166.514,166.211
2007-01-03,161.1722,163.194,163.906,161.1722
2007-01-04,159.2099,160.498,161.36,159.2099
2007-01-05,157.9537,159.008,159.025,157.9537
2007-01-08,157.0678,158.162,158.97,157.0678
2007-01-09,155.88,155.975,156.721,155.88
2007-01-10,157.3043,156.248,157.79,156.248
2007-01-11,156.8002,157.589,159.236,156.8002
2007-01-12,159.5606,157.188,159.691,157.188
2007-01-15,159.5606,157.188,159.691,157.188
2007-01-16,158.2885,159.277,160.165,158.2885
2007-01-17,158.613,157.695,159.016,157.695
2007-01-18,157.3687,159.234,159.694,157.3687
2007-01-19,160.4048,157.892,160.496,157.892
2007-01-22,161.297,160.936,162.86,160.936
2007-01-23,164.8801,163.064,164.943,163.064
2007-01-24,163.9686,163.93,164.244,163.93
2007-01-25,162.3778,164.347,164.815,162.3778
2007-01-26,163.551,162.098,163.707,162.098
2007-01-29,160.5983,162.436,162.91,160.5983
2007-01-30,164.6986,161.186,164.746,161.186
2007-01-31,166.0942,164.697,167.21,164.697
2007-02-01,164.818,166.792,167.404,164.818
2007-02-02,165.106,164.682,165.293,164.682
2007-02-05,165.3627,166.72,167.734,165.3627
2007-02-06,165.4755,166.967,167.128,165.4755
2007-02-07,164.5036,165.512,166.853,164.5036
2007-02-08,166.3644,163.85,166.64,163.85
2007-02-09,167.3898,166.575,168.2,166.575
2007-02-12,163.8628,165.683,166.051,163.8628
2007-02-13,166.6912,164.576,166.997,164.576
2007-02-14,165.6871,166.957,167.25,165.6871
2007-02-15,166.7482,166.638,166.877,166.638
2007-02-16,168.2696,166.551,168.585,166.551
2007-02-19,168.2696,166.551,168.585,166.551
2007-02-20,167.1157,167.304,170.115,167.1157
2007-02-21,169.8375,166.371,170.48,166.371
2007-02-22,172.1865,170.088,172.524,170.088
2007-02-23,173.3881,172.382,173.723,172.382
2007-02-26,173.5031,174.207,174.62,173.5031
2007-02-27,171.9815,171.685,173.439,171.685
2007-02-28,171.0131,170.45,171.244,170.45
2007-03-01,169.7597,171.185,171.188,169.7597
2007-03-02,168.0822,168.87,169.624,168.0822
2007-03-05,165.935,165.754,166.578,165.754
2007-03-06,167.4724,167.318,167.563,167.318
2007-03-07,169.1978,168.043,169.46,168.043
2007-03-08,169.6665,169.714,170.318,169.6665
2007-03-09,167.8426,169.541,169.894,167.8426
2007-03-12,167.2416,167.415,167.961,167.2416
2007-03-13,166.1196,167.353,168.44,166.1196
2007-03-14,166.2058,165.51,166.36,165.51
2007-03-15,166.5677,167.693,167.935,166.5677
2007-03-16,166.7282,166.525,167.747,166.525
2007-03-19,166.5581,166.379,166.979,166.379
2007-03-20,166.6211,166.595,167.443,166.595
2007-03-21,167.1778,166.936,167.602,166.936
2007-03-22,169.7068,168.391,169.824,168.391
2007-03-23,168.9752,169.708,170.421,168.9752
2007-03-26,169.4586,169.29,170.164,169.29
2007-03-27,169.6153,169.124,169.772,169.124
2007-03-28,170.8434,171.541,171.973,170.8434
2007-03-29,172.328,170.793,172.675,170.793
2007-03-30,171.9626,173.427,173.445,171.9626
2007-04-02,171.466,171.29,172.333,171.29
2007-04-03,170.8297,171.674,172.015,170.8297
2007-04-04,172.9026,171.278,173.234,171.278
2007-04-05,173.4819,172.731,173.831,172.731
2007-04-06,173.4819,172.731,173.831,172.731
2007-04-09,172.2265,174.405,175.114,172.2265
2007-04-10,173.857,173.192,174.384,173.192
2007-04-11,173.8569,174.89,174.982,173.8569
2007-04-12,173.922,174.021,174.287,173.922
2007-04-13,174.3511,174.534,175.193,174.3511
2007-04-16,172.5345,174.57,174.634,172.5345
2007-04-17,172.116,172.832,174.001,172.116
2007-04-18,171.8762,171.558,172.237,171.558
2007-04-19,171.6142,172.061,172.193,171.6142
2007-04-20,172.2961,172.302,172.353,172.2961
2007-04-23,173.4876,171.774,173.558,171.774
2007-04-24,171.6911,173.546,173.771,171.6911
2007-04-25,173.8521,172.347,174.127,172.347
2007-04-26,171.7173,173.312,174.191,171.7173
2007-04-27,173.5625,171.548,173.8,171.548
2007-04-30,173.2148,173.334,174.446,173.2148
2007-05-01,173.1055,172.901,173.809,172.901
2007-05-02,172.4076,172.904,173.302,172.4076
2007-05-03,173.7458,172.616,174.084,172.616
2007-05-04,174.1742,174.108,175.303,174.108
2007-05-07,172.8543,174.022,174.027,172.8543
